id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
ECON306,Intermediate Microeconomic Theory & Policy,"Prerequisite: Minimum grade of C- in ECON200 and ECON201; and 1 course with a minimum grade of C- from (MATH120, MATH130, MATH136, MATH140).
Credit only granted for: ECON306, ECON326, AREC489M, or AREC326.",202412,Economics,Undergrad,1,Andrea Vilchez,65,12,53,21,2024-12-01
ECON330,Money and Banking,Prerequisite: Minimum grade of C- in ECON200 and ECON201.,202412,Economics,Undergrad,1,Giuliano Simoncelli,55,12,43,13,2024-12-01
ECON672,Program Analysis and Evaluation,Prerequisite: ECON641 and ECON645.,202412,Economics,Grad,1,Laura Kawano,23,10,13,1,2024-12-01
ECON414,Game Theory,"Prerequisite: 1 course with a minimum grade of C- from (ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321, STAT401).
Restriction: Must be in one of the following programs (Economics Bachelor of Arts; Economics Bachelor of Science; Economics minor).
Credit only granted for: CMSC474, ECON414, GVPT399A or GVPT390.",202412,Economics,Undergrad,1,Ruibing Su,30,8,22,20,2024-12-01
ECON642,Topics in Applied Macroeconomics,Restriction: Must be in M.Prof.Studies: Applied Economics program; or permission of BSOS-Economics department.,202412,Economics,Grad,1,Samuel Rowe,23,4,19,2,2024-12-01
ECON675,Environmental Economics,Prerequisite: ECON641; and must have completed or be concurrently enrolled in ECON644.,202412,Economics,Grad,1,Paul Dockins; Charles Griffiths,23,20,3,0,2024-12-01
ECON898,Pre-Candidacy Research,NA,202412,Economics,Grad,0,NA,0,0,0,0,2024-12-01
ECON677,International Trade and Applications,"Prerequisite: ECON641 and ECON644.
Restriction: Must be in MS Applied Economics program; or with permission from the program director.",202412,Economics,Grad,1,Cristina Tello-Trillo,23,14,9,0,2024-12-01
ECON698,Selected Topics in Economics,NA,202412,Economics,Grad,0,NA,0,0,0,0,2024-12-01
ECON899,Doctoral Dissertation Research,NA,202412,Economics,Grad,0,NA,0,0,0,0,2024-12-01
ECON200,Principles of Microeconomics,"Prerequisite: MATH107 or MATH110; or must have math eligibility of MATH113 or higher.
Additional information: It is recommended that students complete ECON200 before taking ECON201.",202412,Economics,Undergrad,1,Luis Jaramillo,70,5,65,25,2024-12-01
ECON684,Applied Time Series Analysis and Forecasting,"Prerequisite: ECON642; and ECON645.
Restriction: Must be in M.Prof.Studies: Applied Economics program.",202412,Economics,Grad,1,Martin Stuermer,23,4,19,1,2024-12-01
ECON418M,Economic Development of Selected Areas; Middle East,"Prerequisites: 1 course with a minimum grade of C- from (ECON305, ECON306, ECON325, ECON326) and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321). Restriction: Must be in Economics Bachelor of Arts program. Students may repeat ""ECON418 Economics Development of Selected Areas"" for a maximum of 6 credits.

Analyzes patterns of economic and institutional development in the Middle East; assesses the general trends in economic growth, investment, and institutional changes; and examines specific issues such as population and human development, economics and politics of oil and trade, the structure of state and its role in economic development, financial markets and Islamic banking, and business environment.",202412,Economics,Undergrad,1,Hossein Abbasi,30,10,20,5,2024-12-01
ECON201,Principles of Macroeconomics,"Prerequisite: MATH107 or MATH110; or must have math eligibility of MATH113 or higher.
Recommended: ECON200.
Credit only granted for: ECON201 or ECON205.",202412,Economics,Undergrad,1,Luying Yang,60,14,46,29,2024-12-01
ECON305,Intermediate Macroeconomic Theory and Policy,"Prerequisite: Minimum grade of C- in ECON200 and ECON201; and 1 course with a minimum grade of C- from (MATH120, MATH130, MATH136, MATH140).
Credit only granted for: ECON305 or ECON325.",202412,Economics,Undergrad,1,Lodovico Pizzati,50,22,28,23,2024-12-01
ENST389,Internship,NA,202412,Environmental Science and Technology,Undergrad,1,Jose-Luis Izursa,10,9,1,1,2024-12-01
ENST799,Master's Thesis Research,NA,202412,Environmental Science and Technology,Grad,1,Jose-Luis Izursa,2,2,0,0,2024-12-01
ENST499,Special Topics in Environmental Science and Technology,NA,202412,Environmental Science and Technology,Undergrad,1,Jose-Luis Izursa,2,2,0,3,2024-12-01
BSST338A,"Special Topics in Terrorism Studies; Misinformation, Conspiracy Theories, and the Radicalization of Modern Societies",A comprehensive exploration into belief in mis/disinformation and conspiracy theories that is instrumental in understanding radicalization in modern societies.,202412,Terrorism Studies,Undergrad,1,Berkay Erdemandi,25,15,10,1,2024-12-01
BSST338V,"Special Topics in Terrorism Studies; Al-Qaeda, the Islamic State, and Global Jihadist Movements","This course provides a comprehensive look at global jihadist movements, with specific focus on the groups Al-Qaeda and the Islamic State. At the completion of this course, students will have an in-depth understanding of historical and contemporary jihadist movements and a better understanding of tools to counter such groups.",202412,Terrorism Studies,Undergrad,1,Jason Blazakis,25,18,7,1,2024-12-01
BSST399N,Individual Study in Terrorism Studies; Social Network Analysis for Terrorism,"Social networks are connections between nodes (actors) and links (connections between nodes). Social network analysis (SNA) is a process of studying those nodes and links with a systematic, quantitative approach to better understand how networks are constructed, what networks are capable of, and how networks can be disrupted. This course covers SNA using UCINET, a popular SNA tool to systematically understand terrorist connections in such way that allows for informed decisions on terrorist network disruption.",202412,Terrorism Studies,Undergrad,1,Michael Egnoto,25,10,15,0,2024-12-01
WGSS326,Biology of Reproduction,"Prerequisite: BSCI170 and BSCI171; or BSCI105; or permission of the Harriet Tubman Department of Women, Gender, and Sexuality Studies; or permission of CMNS-Biological Sciences UG Program.
Cross-listed with: BSCI342.
Credit only granted for: BSCI342, WMST326 or WGSS326.
Formerly: WMST326.",202412,"Women, Gender, and Sexuality Studies",Undergrad,1,Justicia Opoku-Edusei,30,29,1,0,2024-12-01
FMSC340,Mental Health and Healing in Families,"Using an interdisciplinary approach to study mental health, mental wellness, and substance use, we will answer questions such as: How has our understanding and treatment of mental health changed throughout history? What are the current prevalence patterns and risk factors associated with mental health conditions? What is the prevention to postvention continuum? What is the role of relationships, families, and communities in addressing mental health? How do we diagnose and treat various mental health disorders using the best available research? And, what are the various mental health disciplines and how do they differ? This course is designed to examine mental health issues across the life course. We will explore the influence of social contexts, including racism and additional forms of othering, on mental health and wellness, and introduce the health systems that support mental health prevention and treatment.",202412,Family Science,Undergrad,1,Lauren Messina,40,11,29,0,2024-12-01
FMSC399,Independent Study,NA,202412,Family Science,Undergrad,0,NA,0,0,0,0,2024-12-01
FMSC789,Non-Thesis Research,NA,202412,Family Science,Grad,21,Mariana Falconier; Kevin Roy; Elise Resnick; Rabiatu Barrie; Jinhee Kim; Christine Schull; Tiara Fennell; Elisabeth Maring; Kerry Tripp; Erica Turner; Mia Smith-Bynum; Mona Mittal; Ghaffar Hurtado Choque; Manouchehr Mokhtari; Jessica Fish; Amy Morgan; Amy Lewin; Sandra Quinn; Julia Steinberg; Marie Thoma; Edmond Shenassa,210,208,2,0,2024-12-01
FMSC654,Clinical Marriage and Family Therapy Practice,"Prerequisite: FMSC651.
Restriction: Must be in Couple and Family Therapy (Master's) program.",202412,Family Science,Grad,1,Tiara Fennell,15,7,8,0,2024-12-01
FMSC341,Personal and Family Finance,"Credit only granted for: FMSC341 or FMST341.
Formerly: FMST341.",202412,Family Science,Undergrad,1,Manouchehr Mokhtari,30,11,19,1,2024-12-01
FMSC632,Testing and Assessment in Couple and Family Therapy,"Restriction: Permission of the Family Science department.
Credit only granted for: FMSC698T or FMSC632.
Formerly: FMSC698T.",202412,Family Science,Grad,1,Diana Mayer,20,12,8,0,2024-12-01
FMSC698V,Advanced Topics in Family Science; Violence in Families,NA,202412,Family Science,Grad,1,Christine Schull,15,6,9,2,2024-12-01
FMSC111,Credit Cards and College Students,"Recommended: Moderate level of computer literacy, especially Internet and ELMS. Reliable computer and Internet access.
Credit only granted for: FMSC111, FMSC341 or FMSC498D.
Formerly: FMSC498D.",202412,Family Science,Undergrad,1,Jesse Ketterman,45,3,42,1,2024-12-01
FMSC310,"Maternal, Child and Family Health","Credit only granted for: FMSC310, FMSC410 or FMSC498A.
Formerly: FMSC498A and FMSC410.
Additional information: A comprehensive understanding of maternal, child, and family health, with additional emphasis on environmental health, needs assessment and evaluation, enabling students to more effectively address issues in the workplace.",202412,Family Science,Undergrad,1,Edmond Shenassa,40,28,12,1,2024-12-01
FMSC330,Family Health: Health Happens in Families,Restriction: Junior standing or higher.,202412,Family Science,Undergrad,1,Rabiatu Barrie,30,20,10,0,2024-12-01
FMSC799,Master's Thesis Research; Master Thesis Research,NA,202412,Family Science,Grad,0,NA,0,0,0,0,2024-12-01
FMSC260,"Couples, Marriage, and Families: Intimate Relationship Across the Life Course","Covers the different aspects of couple relationships and family life. This includes common problems in couple relationships, and resources to strengthen couple and family relationships. You will also learn about stages of relationships, theories of love and family, policy related to couples and family formation, and how research is conducted with couples and families. Together, we will discuss and explore issues that couples and families face in modern times and will consider how many of these issues have changed due to policy, technology, attitudes, and a variety of other societal factors that impact relationships in the 21st century. You will also learn important methods of strengthening current and future relationships.",202412,Family Science,Undergrad,1,Elise Resnick,40,28,12,0,2024-12-01
FMSC630,Family Therapy with Children and Adolescents,"Prerequisite: FMSC640.
Restriction: Must be in the Couple and Family Therapy Master's Program.
Credit only granted for: FMSC698P or FMSC630.
Formerly: FMSC698P.",202412,Family Science,Grad,1,Liann Brown,12,2,10,0,2024-12-01
FMSC190,Man Up! Where Are The Fathers?,"An examination of changing fatherhood roles, health, and inequality in diverse families. Focus will be on masculinities and disparities among men by race and class; provider role expectations; and trauma and violence faced by men in contemporary society.",202412,Family Science,Undergrad,1,Kevin Roy,45,0,45,0,2024-12-01
FMSC689,Research Internship,NA,202412,Family Science,Grad,0,NA,0,0,0,0,2024-12-01
FMSC460,Violence in Families,"Prerequisite: SOCY100, SOCY105, or PSYC100.
Credit only granted for: FMSC460 or FMST460.
Formerly: FMST460.",202412,Family Science,Undergrad,1,Christine Schull,40,27,13,3,2024-12-01
FMSC898,Pre-Candidacy Research,NA,202412,Family Science,Grad,1,Edmond Shenassa,1,1,0,0,2024-12-01
FMSC123,Personal Financial Literacy: From Distress to Success,"Exploring strategic thinking, career, education, financial planning during college years as the foundation for success in living a meaningful life. While introducing relevant institutions and tools & techniques that are critical for financial planning, this course applies value-based goal setting and strategic planning that inform individuals' paths for a successful career, educational attainment, and optimum (mental, physical and financial) wellbeing throughout their life cycle. The course particularly emphasizes the individual's responsibility of living in an institution rich society, where, continuous learning, understanding institutions, rational decision-making, valuing relationships and networking, early career development, record keeping, budgeting, generating income and wealth, purposeful spending, saving and investing, tax planning, appropriate use of loans, risk taking and insurance, and retirement planning are well rewarded and ensure the optimum use of college years and the rest of life-course.",202412,Family Science,Undergrad,1,Manouchehr Mokhtari,30,14,16,1,2024-12-01
FMSC699,Independent Study,NA,202412,Family Science,Grad,0,NA,0,0,0,0,2024-12-01
EDHI898,Pre-Candidacy Research,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,1,Jing Lin,2,2,0,0,2024-12-01
EDHI899,Doctoral Dissertation Research,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,0,NA,0,0,0,0,2024-12-01
EDHI888,Apprenticeship in Education,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,1,Sharon Fries-Britt,5,5,0,0,2024-12-01
EDHI788K,Special Topics in Education Policy and Administration; The Quest to End Genocide Through Education,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,1,Annie Rappeport,17,10,7,0,2024-12-01
EDHI489,Field Experiences in Education,NA,202412,"Education Leadership, Higher Ed and International Ed",Undergrad,0,NA,0,0,0,0,2024-12-01
EDHI889,Internship in Education,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,0,NA,0,0,0,0,2024-12-01
EDHI788Q,Special Topics in Education Policy and Administration; Decolonial Approaches to Education Development and Research,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,1,Heidi Bloom,20,12,8,0,2024-12-01
EDHI798,Special Problems in Education,NA,202412,"Education Leadership, Higher Ed and International Ed",Grad,0,NA,0,0,0,0,2024-12-01
EDHI788B,Special Topics in Education Policy and Administration; Leadership in Multicultural Teams for Successful Project Management,"There will be weekly international partner virtual team meetings scheduled by students (times flexible). Class meets online 5:00-8:00pm Tuesday Jan 2nd and Thursday Jan 4th, 11th, and 18th. Designed for scholars and practitioners who work in a global context. Applying a critical lens of leadership approaches, this three-week course develops your leadership skills in contributing to the success of project implementation. By working with an association in Burkina Faso, West Africa, students will engage in applied leadership training and reflect on the impact of their leadership approach on the potential success of a project. This is a Global Classrooms course, developed in partnership with the Office of International Affairs (OIA) to provide virtual opportunities for global engagement.",202412,"Education Leadership, Higher Ed and International Ed",Grad,1,Anne Spear; Cameron Busacca,15,9,6,0,2024-12-01
COMM360,The Rhetoric of Black America,An historical-critical survey of the rhetoric of Black Americans from the colonial period to the present.,202412,Communication,Undergrad,1,Daviana Fraser,25,21,4,0,2024-12-01
COMM488C,Communication Portfolio Project; Communication Careers Portfolio Project,This course introduces students to advanced techniques in career research and readiness for internships and job exploration. This online course focuses on the fundamentals of establishing a professional presence and researching chosen careers.,202412,Communication,Undergrad,1,Julie Gowin,30,22,8,0,2024-12-01
COMM398B,"Selected Topics in Communication; Misinformation, Conspiracy Theories, and the Radicalization of Modern Societies",NA,202412,Communication,Undergrad,1,Berkay Erdemandi,25,20,5,3,2024-12-01
COMM498J,Seminar; Strategic Communication,"This course presents a system of strategies that underlie communication. It is a practice-based framework with definitions, conditions, risks and rewards that inform the moves and motives of influence professionals. Through a series of interactive lectures, landmark writings, group exercises and classroom simulations, students will learn to decode, defend, apply and ethically manage the ever-present plays of dynamic, media-driven markets.",202412,Communication,Undergrad,1,Nana Kwame Osei Fordjour,30,28,2,0,2024-12-01
COMM382,Essentials of Intercultural Communication,Credit only granted for: COMM382 or COMM482.,202412,Communication,Undergrad,1,Tania Nachrin,25,19,6,0,2024-12-01
COMM798,Independent Study,NA,202412,Communication,Grad,1,Kang Namkoong,5,5,0,0,2024-12-01
COMM130,Professional Communication and Writing,Restriction: Must be in the Communication major.,202412,Communication,Undergrad,1,Skye De Saint Felix,50,24,26,0,2024-12-01
COMM498A,Seminar; Black Discourse in Digital Media,"Examines the connections between black discourse, oral culture, and traditional media with new digital media technology. Various methods, theoretical approaches, and tools for studying social media and online communication.

Crosslisted with AASP498Q. Credit only granted for COMM498A or AASP498Q.

Satisfies elective requirements for the Digital Studies in the Arts and Humanities (DSAH) graduate certificate.",202412,Communication,Undergrad,1,Rianna Walcott,30,25,5,0,2024-12-01
COMM488I,Communication Portfolio Project; Strategic Interviewing for the Career You Want,"This course introduces students to advanced techniques in interviewing for job opportunities and career progression. This online course focuses on the dynamics of the interview process, the communication theories and best practices behind influence and persuasion, and the communication aptitudes and skills that distinguish top candidates.",202412,Communication,Undergrad,1,Jiawen Doh,50,37,13,0,2024-12-01
COMM107,Oral Communication: Principles and Practices,"Credit only granted for: COMM107, COMM200, ENES143, INAG110, JOUR130 or THET285.",202412,Communication,Undergrad,9,Najwa Albaqami; Xingman Wu; Tatenda Mashanda; Anani Yao Kuwornu; Ran Ma; Xinyi Song; Felicity Dogbatse; Seyeon Park; Hafiz Ahmad,171,5,166,7,2024-12-01
COMM449B,Special Topics in Digital Communication; Communication and Social Media,"This course will explore the connections between communication and social media. Students will explore not only the business ?or industry side of digital communication, but also the interpersonal and collaborative side important for inhabiting and contributing to continually evolving digital spaces of all sizes. Students can expect a hands-on, project-based approach that covers topics such as social media ethics, advocacy, management, and above all, social media communication.",202412,Communication,Undergrad,1,Lamia Zia,30,13,17,0,2024-12-01
COMM388,Communication Practicum,NA,202412,Communication,Undergrad,0,NA,0,0,0,0,2024-12-01
COMM330,Argumentation and Public Policy,Contemporary theories of argumentation with special emphasis on methods of formulating and critiquing public policy argument.,202412,Communication,Undergrad,1,Divine Aboagye,25,3,22,0,2024-12-01
COMM386,Experiential Learning,"Prerequisite: Permission of ARHU-Communication department.
Restriction: Junior standing or higher; and must be in Communication program.",202412,Communication,Undergrad,1,Julie Gowin,20,20,0,0,2024-12-01
COMM390,Health Communication,"Credit only granted for: COMM390 or COMM398E.
Formerly: COMM398E.",202412,Communication,Undergrad,1,Chantay Moye,30,24,6,0,2024-12-01
COMM304,Communication Research Literacy,"Prerequisite: Must have completed the Communication gateway requirements (COMM250; and one of STAT100, BMGT230, EDMS451, CCJS200, PSYC200, or SOCY201; and one of COMM107, COMM200 or COMM230). Must have completed or be concurrently enrolled in COMM130.
Restriction: Must be in the Communication program.",202412,Communication,Undergrad,1,Carina Davies,30,23,7,0,2024-12-01
COMM200,Critical Thinking and Speaking,"Credit only granted for: COMM107, COMM200, ENES143, INAG110, JOUR130, OR THET285.",202412,Communication,Undergrad,1,Miriam Komuhendo,19,2,17,1,2024-12-01
COMM324,Communication and Gender,"Explores how communication shapes constructions of gender, sex, sexuality and other identity markers. Topics include issues of oppression, identity, and power and social, political, and economic situations and examines how these issues impact our daily lives.",202412,Communication,Undergrad,1,Crystal Stone,25,0,25,3,2024-12-01
COMM303,Media Theory,"Prerequisite: COMM130 and COMM250; and one of STAT100, BMGT230, EDMS451, CCJS200, PSYC200, or SOCY201; and one of COMM107, COMM200, or COMM230; and must have completed or be concurrently enrolled in COMM304.
Restriction: Must be in the Communication major.",202412,Communication,Undergrad,1,Briana Barner,30,12,18,0,2024-12-01
COMM899,Doctoral Dissertation Research,NA,202412,Communication,Grad,0,NA,0,0,0,0,2024-12-01
COMM288,Communication Internship,NA,202412,Communication,Undergrad,1,Julie Gowin,10,9,1,0,2024-12-01
HLSA899,Doctoral Dissertation Research,NA,202412,Health Services Administration,Grad,12,Xuanzi Qin; Lori Simon-Rusinowitz; Luisa Franzini; Rebecca Gourevitch; Aryn Phillips; Dahai Yue; Stephen Thomas; Jie Chen; Neil Sehgal; Instructor: TBA; Kellee White Whilby; Michel Boudreaux,110,109,1,0,2024-12-01
HLSA786,Capstone Project in Public Health,Prerequisite: Permission of SPHL-Health Services Administration department.,202412,Health Services Administration,Grad,12,Xuanzi Qin; Lori Simon-Rusinowitz; Luisa Franzini; Rebecca Gourevitch; Aryn Phillips; Dahai Yue; Melvin Seale; Stephen Thomas; Jie Chen; Neil Sehgal; Kellee White Whilby; Michel Boudreaux,60,57,3,0,2024-12-01
HLSA898,Pre-Candidacy Research,NA,202412,Health Services Administration,Grad,12,Xuanzi Qin; Lori Simon-Rusinowitz; Luisa Franzini; Rebecca Gourevitch; Aryn Phillips; Dahai Yue; Stephen Thomas; Jie Chen; Neil Sehgal; Instructor: TBA; Kellee White Whilby; Michel Boudreaux,110,110,0,0,2024-12-01
HLSA688,Independent Study,NA,202412,Health Services Administration,Grad,12,Xuanzi Qin; Lori Simon-Rusinowitz; Luisa Franzini; Rebecca Gourevitch; Aryn Phillips; Dahai Yue; Stephen Thomas; Jie Chen; Neil Sehgal; Instructor: TBA; Kellee White Whilby; Michel Boudreaux,60,60,0,0,2024-12-01
HLSA778,Practical Experience in Public Health,NA,202412,Health Services Administration,Grad,0,NA,0,0,0,0,2024-12-01
HLSA799,Master's Thesis Research,NA,202412,Health Services Administration,Grad,6,Xuanzi Qin; Luisa Franzini; Rebecca Gourevitch; Aryn Phillips; Neil Sehgal; Michel Boudreaux,30,30,0,0,2024-12-01
HLSA300,Introduction to Health Policy and Services,"Prerequisite: Must have completed or be concurrently enrolled in SPHL100 or PHSC300.
Restriction: Must be in Public Health Science program; and must have earned a minimum of 60 credits.
Credit only granted for: SPHL498P or HLSA300.
Formerly: SPHL498P.",202412,Health Services Administration,Undergrad,1,Max Paris,25,2,23,1,2024-12-01
NEUR306,Cellular and Molecular Neuroscience,"Prerequisite: 1 course with a minimum grade of C- from NEUR200, BSCI207 or BSCI330.
Corequisite: Must have completed or be concurrently enrolled in PHYS132 or equivalent course.
Cross-listed with: BSCI353.
Credit only granted for: NEUR306 or BSCI353.",202412,Neuroscience,Undergrad,1,Chan Lin,45,37,8,3,2024-12-01
NEUR479,Advanced Research in Neuroscience,NA,202412,Neuroscience,Undergrad,1,Chan Lin,1,0,1,0,2024-12-01
ENGL391,Advanced Composition,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202412,English,Undergrad,2,Peter Grybauskas; Eleanor Simpson; Christopher Crane,38,3,35,0,2024-12-01
ENGL699,Independent Study,NA,202412,English,Grad,15,Instructor: TBA,85,85,0,0,2024-12-01
ENGL359F,"Lesbian, Gay, Bisexual, and Transgender Film and Video","Restriction: Junior standing or higher.
Cross-listed with: LGBT327.
Credit only granted for: LGBT327 or ENGL359F.",202412,English,Undergrad,1,James Goodwin,30,23,7,1,2024-12-01
ENGL245,Film Form and Culture,"Cross-listed with: CINE245.
Credit only granted for: ENGL245, CINE245 or FILM245.
Formerly: FILM245.",202412,English,Undergrad,1,Dylan Lewis,25,18,7,0,2024-12-01
ENGL321,Comics and the Graphic Novel,"Comics has become one of the most globally popular art forms of the twenty-first century, but it also has a rich history that stretches back to the eighteenth century, and arguably much earlier. This course will introduce students to the unique formal properties of comics and will survey the history of comics across national traditions, including texts drawn from the American, Franco-Belgian, and Japanese traditions. We will read across a range of genres and cultural registers--including newspaper strips, superhero comics, Underground comix, manga, the graphic memoir, and alternative comics. You will learn to analyze and write about the form and history of the medium.",202412,English,Undergrad,1,Lee Konstantinou,25,7,18,0,2024-12-01
ENGL393,Technical Writing,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202412,English,Undergrad,19,Alexandra Omogbadegun; Jay Wilcox; Anthony Batts; James Rankin; Leela Chantrelle; Kevin Wisniewski; Victoria Moten; Sonney Wolfe; Joshua Buursma; Shannon Zellars Strohl; Robert Harris; Dylan Carpenter; Catherine Byrne; Sabrina Islam; Janet Shim; Elizabeth Marshall; Sydney Sharpstene; Emily Flamm; David Miles,361,16,345,3,2024-12-01
MUED698L,"Current Trends in Music Education; Teaching, Learning, and Music",NA,202412,Music Education,Grad,1,Robin Giebelhausen,15,5,10,0,2024-12-01
MUED669,Domain Project in Music Education I,NA,202412,Music Education,Grad,1,Stephanie Prichard,5,4,1,0,2024-12-01
MUED679,Domain Project in Music Education II,NA,202412,Music Education,Grad,1,Stephanie Prichard,5,4,1,0,2024-12-01
URSP688K,"Recent Developments in Urban Studies; Urban Design and Graphic Communication Skills, Strategies, and Software",NA,202412,Urban Studies and Planning,Grad,1,Amber Wendland,20,13,7,0,2024-12-01
URSP788,Independent Study in Urban Studies and Planning,NA,202412,Urban Studies and Planning,Grad,1,Dawn Jourdan,1,0,1,0,2024-12-01
JOUR282,"Beyond Facebook: How Social Media are Transforming Society, Culture, Business and Politics","Credit only granted for: JOUR289F or JOUR282.
Formerly: JOUR289F.",202412,Journalism,Undergrad,1,Denitsa Yotova,35,25,10,4,2024-12-01
JOUR698,Special Problems in Communication,NA,202412,Journalism,Grad,0,NA,0,0,0,1,2024-12-01
JOUR175,Media Literacy,Additional information: Not applicable toward journalism major.,202412,Journalism,Undergrad,1,Jodi Friedman,21,2,19,1,2024-12-01
JOUR284,"Scandal: Exposing Corruption, Justice, and Vice in America","Credit only granted for: JOUR289P, JOUR284 or HONR239J.
Formerly: JOUR289P, HONR239J .",202412,Journalism,Undergrad,1,Ivy Lyons,30,27,3,1,2024-12-01
JOUR199,Survey Apprenticeship,NA,202412,Journalism,Undergrad,1,Karen Denny,5,5,0,1,2024-12-01
JOUR130,Self-Presentation in the Age of YouTube,"Credit only granted for: COMM107, COMM200, ENES143, INAG110, JOUR130 or THET285.
Additional information: May not count toward the Journalism major.",202412,Journalism,Undergrad,1,Amber Moore,25,1,24,0,2024-12-01
PHYS499G,Special Problems in Physics; An Introduction to General Relativity for Undergraduates,"This 1-credit course is aimed at third and fourth-year undergraduates with a strong background in physics and will provide a brief introduction to the topic of general relativity. The material will coverthe equivalence principle, general covariance, the space-time metric, coordinate transformations, the Einstein equation, and the Schwarzschild solution. As the course is only an introduction and aims to be generally accessible, it will focus mainly on the overall structure of the theory rather than the details of the underlying mathematical framework it is built upon.",202412,Physics,Undergrad,1,William DeRocco,10,2,8,0,2024-12-01
PHYS898,Pre-Candidacy Research,NA,202412,Physics,Grad,0,NA,0,0,0,0,2024-12-01
PHYS899,Doctoral Dissertation Research,NA,202412,Physics,Grad,5,Christopher Monroe; Charles Clark; Michelle Girvan; Victor Galitski; Howard Milchberg,9,9,0,0,2024-12-01
ENME488,Special Problems,NA,202412,"Engineering, Mechanical",Undergrad,0,NA,0,0,0,0,2024-12-01
ENME400,Machine Design,"Prerequisite: Must have completed or be concurrently enrolled in ENME361.
Restriction: Permission of ENGR-Mechanical Engineering department.",202412,"Engineering, Mechanical",Undergrad,1,Chandrasekhar Thamire,65,12,53,6,2024-12-01
ENME898,Pre-Candidacy Research,NA,202412,"Engineering, Mechanical",Grad,0,NA,0,0,0,0,2024-12-01
ENME899,Doctoral Dissertation Research,NA,202412,"Engineering, Mechanical",Grad,0,NA,0,0,0,0,2024-12-01
ENME361,"Vibration, Controls and Optimization I","Prerequisite: ENES220, ENES221, and MATH246; and (MATH206 or ENME202).
Restriction: Must be in Engineering: Mechanical program.",202412,"Engineering, Mechanical",Undergrad,1,Vincent Nguyen,53,40,13,0,2024-12-01
ENME462,"Vibrations, Controls, and Optimization II","Prerequisite: ENME361.
Restriction: Permission of the Mechanical Engineering Department.",202412,"Engineering, Mechanical",Undergrad,1,Munther Hassouneh,40,20,20,2,2024-12-01
ENME272,Introduction to Computer Aided Design,"Prerequisite: Must have completed or be concurrently enrolled in MATH141.
Restriction: Permission of ENGR-Mechanical Engineering department.
Credit only granted for: ENME414 or ENME272.",202412,"Engineering, Mechanical",Undergrad,1,Mohammad Fazelpour,42,27,15,12,2024-12-01
ENME799,Master's Thesis Research,NA,202412,"Engineering, Mechanical",Grad,0,NA,0,0,0,0,2024-12-01
ENME445,Design for Reliability,Restriction: Junior standing or higher.,202412,"Engineering, Mechanical",Undergrad,1,Reuel Smith,35,12,23,0,2024-12-01
GEOL799,Master's Thesis Research,NA,202412,Geology,Grad,1,Alan Kaufman,5,5,0,0,2024-12-01
GEOL123,Causes and Consequences of Global Change,"Cross-listed with: AOSC123.
Credit only granted for: AOSC123, GEOG123, or GEOL123.",202412,Geology,Undergrad,1,Samantha Kemper,40,38,2,8,2024-12-01
GEOL899,Doctoral Dissertation Research,NA,202412,Geology,Grad,1,Laurent Montesi,5,5,0,0,2024-12-01
BDBA858R,Special Topics in Marketing; Platform Strategy and Transformation,Cross-listed with BUSO758F. Credit only granted for BUSO758F or BDBA858R.,202412,Doctor of Business Administration,Grad,1,Bo Zhou,50,48,2,0,2024-12-01
PSYC638,Externship in Professional Psychology,NA,202412,Psychology,Grad,1,Derek Iwamoto,15,7,8,0,2024-12-01
PSYC100,Introduction to Psychology,A basic introductory course intended to bring the student into contact with the major problems confronting psychology and the more important attempts at their solution.,202412,Psychology,Undergrad,2,Jacob Coutts; Dirk Parham,100,0,100,9,2024-12-01
PSYC655,Talent Development,Restriction: Must be in the Master of Professional Studies in Industrial/Organizational Psychology Program.,202412,Psychology,Grad,1,David Shar,40,14,26,0,2024-12-01
PSYC624,Adult Psychopathology,"Restriction: Permission of instructor; and must be in one of the following programs (Psychology (Master's); Psychology (Doctoral)).
Credit only granted for: PSYC624 or PSYC719.
Formerly: PSYC719.",202412,Psychology,Grad,1,Susanna Crowell McQuarrie,40,8,32,0,2024-12-01
PSYC425,Psychology and Law,"Prerequisite: PSYC100, PSYC200, and PSYC300.
Restriction: Must be in Psychology program or Social Data Science - Psychology Track.
Credit only granted for: PSYC325 or PSYC425.",202412,Psychology,Undergrad,1,Tracy Tomlinson,30,23,7,0,2024-12-01
