id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
HNUH278A,"The Research Behind Headlines on Words, Thought, and Behavior","Cross-listed with: HESP214.
Credit only granted for: HNUH278A or HESP214.",202308,University Honors,,1,Jared Novick,60,48,12,0
HNUH278B,Democratic Habits,"How do ordinary citizens power democracy? At the age of 18, every American citizen is endowed with the right to vote, but what if democracy demands more than voting? With democratic processes seemingly in peril all around us, what can and should ordinary citizens do to safeguard democracy? Looking beyond the basic right to vote, this class will instead explore the complex ecosystem of citizenship practices necessary for collective self-governance. Turning to both philosophy and history, the course material addresses the power and peril of such civic habits as mutual aid, economic participation, tolerance, attention, organizing, protest, and more. We consider what resources these habits require, what virtues they inspire, and what happens when they conflict with each other. Students in this course will acquire the tools to develop and act on their own answer to the pressing question of what it will take to save democracy.",202308,University Honors,,1,Kristjana Maddux,60,1,59,0
HNUH278U,"Indigenous Knowledge, Supernatural Remedy, and Collective Action: Lessons from Agrarian Societies","How were human communities sustained before the rise of capitalism, individualism, and secularism? Where can we look to imagine a world in which modern science, polity, and ethics are not the defining system of civil social? Through an exploration of stories from late medieval Europe, China, Southeast Asia, and other regional communities, with a particular focus on the East, this course aims at de-orientalizing the narratives of the Western world by recovering the collective practices of the global past and present. Interrogating the idea that human history has been a linear process of industrialization and secularization, this course encourages students to reflect on the limits and problems of modernization, and learn from cultures whose practices were displaced or silenced by colonial knowledge production. Students will be empowered to consider, and even envision, alternative versions of modernity and the future of our world.",202308,University Honors,,2,Yupeng Jiao,40,4,36,0
HNUH278V,"Climate Change, Infectious Disease, and Civil Society","Viruses that are lethal to human life have been on earth for centuries. Why are they surging now? And how can we respond to the recent breakneck spread of Coronavirus? This class begins its journey with Homo sapiens, our ancestor that dispersed out of Africa and carried infectious diseases across the planet. Human expansion into new ecosystems also provided opportunities for us to acquire new pathogens. While all of human history is marked by diseases caused by human migration, the Industrial Revolution greatly accelerated human mobility while planting the seeds of the human impact on climate change. Today, the increasingly rapid movement of people and goods, combined with a warming planet and the large-scale disruption of major ecosystems has witnessed an unprecedented spread of infectious diseases. Students will explore how these trends impact our lives and collectively challenge themselves to do what must be done to save our planet and ourselves.",202308,University Honors,,1,Jonathan Dinman,20,10,10,0
HNUH288B,"Race, Reproduction and Rights","Can humanity thrive without ensuring reproductive freedom? The 2022 US Supreme Court decision that the right to an abortion is unconstitutional has generated impassioned debate about women's rights and access to reproductive health care in the US and globally. This debate opens space to think beyond ""pro-choice or pro-life"" polarization and create conditions that promote equity, respect for rights, and a healthy society. These conditions would need to address injustices such as the racism, gender inequalities, marginalization, and colonization that produce disparities in reproductive health care and jeopardize the well-being of individuals, families, communities, and countries. Who controls the bodies of marginalized women and men? What is the meaning of reproductive rights for people who have little power? This course challenges students to bring together multiple disciplines, become critical data consumers, and develop innovative ways to use this knowledge to influence policy.",202308,University Honors,,1,Sangeetha Madhavan,60,1,59,0
HNUH288U,The Body Knows: Creating Healthy Intimacy on College Campuses,"How do we figure out what we physically desire? How do we know where our boundaries are and how do we communicate that to others? What would it look like to create a campus community where young people are confident about their sexuality and their ability to communicate the nuances of their needs to potential partners? This course is designed as a creative workshop to help students put their own embodied knowledge in conversation with theories and practices of healthy intimacy. Core texts explore the history of sexual violence as a tool of colonization, the relationship between feminism and sex-positivity in popular culture, and the consent theories that have become central to college campus responses to sexual violence. With the help of performance-based techniques, students will have the opportunity to research issues specific to UMD, design curricula for their peers, and advocate for an end to sexual violence on campus.",202308,University Honors,,2,Katherine Lieder,40,28,12,0
HNUH288W,Over My Dead Body: Law and the Ethics of Healthcare,"In real time during the pandemic, we had a front-row seat to how much global healthcare can be a function not of the law but of human action. From how to prioritize populations for vaccines to individual decisions about masks, we were plunged into an almost daily discussion of the values and moral principles that guide nations and people in making choices about healthcare. This class invites students to explore their sense of right and wrong in the public healthcare debate. We will look at traditional issues such as legal paternalism, informed consent, and governmental distrust. And we will take up pressing current issues like abortion's impact on identity/privacy, disparities in marginalized communities, and biometric technologies. Students will acquire the tools to think critically think about these important issues of fairness and what our current practices reveal about society's values.",202308,University Honors,,1,Kerry Tripp,20,3,17,0
HNUH300,Vantage Point Seminar,Goal-setting and project-design seminar required of all UH students and taken in the second semester of the sophomore year or the first semester of the junior year.,202308,University Honors,,10,Samuel Holley-Kline; Christine Jones; Riva Riley; Robert Graham; Leigha McReynolds; Ingrid Satelmajer; Alexandra Harlig; Katherine Lieder; Yupeng Jiao; Marisa Franco,200,72,128,0
HNUH318T,Political Engagement and Advocacy,"Restriction: Must be in the Federal Fellows Program; and permission of instructor.
Cross-listed with: FGSM310.
Credit only granted for: HNUH318T or FGSM310.",202308,University Honors,,1,Peter Owen,24,18,6,0
HNUH319T,Civic Leadership and Human Services,"Restriction: Must be in the Maryland Fellows Program; and Permission of Department.
Cross-listed with: FGSM315.",202308,University Honors,,1,Emily Shetty,23,23,0,0
HNUH328T,Public Health Policy,"Restriction: Must be in the Federal Fellows Program; and permission of instructor.
Cross-listed with: FGSM320.
Credit only granted for: UNIV348P, HNUH328T or FGSM320.
Formerly: UNIV348P.",202308,University Honors,,1,Woodie Kessel,25,20,5,0
HNUH338T,Homeland and National Security Policy,"Restriction: Must be in the Federal Fellows Program; and permission of instructor.
Cross-listed with: FGSM330.
Credit only granted for: UNIV348T, HNUH338T or FGSM330.
Formerly: UNIV348T.",202308,University Honors,,1,Casie Antalis; Andrew Fausett,21,21,0,0
HNUH348T,Energy and Environmental Policy,"Restriction: Must be in the Federal Fellows Program; and permission of instructor.
Cross-listed with: FGSM340.
Credit only granted for: UNIV348E, HNUH348T or FGSM340.
Formerly: UNIV348E.",202308,University Honors,,1,Ed Fendley,23,22,1,0
HNUH358T,Critical Regions and International Relations,"Restriction: Must be in the Global Fellows Program; and permission of instructor.
Cross-listed with: FGSM350.
Credit only granted for: HNUH358T or FGSM350.",202308,University Honors,,1,Danusia Hubah; Eric Ciaramella,23,22,1,0
HNUH359T,International Security and Intelligence,"Restriction: Must be in the Global Fellows Program; and Permission of Department.
Cross-listed with: FGSM355.",202308,University Honors,,1,William Usher; Paul Maykish,23,19,4,0
HNUH368T,U.S. Diplomacy and Policymaking,"Restriction: Must be in the Global Fellows Program; and permission of instructor.
Cross-listed with: FGSM360.
Credit only granted for: HNIUH368T or FGSM360.",202308,University Honors,,1,Nadia Farra,23,20,3,0
HNUH369T,Economic Diplomacy: Challenges and Opportunities,"Restriction: Must be in the Global Fellows Program; AND Permission of Department.
Cross-listed with: FGSM365.
Credit only granted for: FGSM365 or HNUH369T.",202308,University Honors,,1,Andrew Nissen,24,20,4,0
HNUH378T,"Science Diplomacy: Foreign Policy & Science, Technology, and Innovation","Restriction: Must be in the Global Fellows Program; and permission of instructor.
Cross-listed with: FGSM370.
Credit only granted for: UNIV389F, HNUH378T or FGSM370.
Formerly: UNIV389F.",202308,University Honors,,1,Jeffrey Haeni; Jonathan Margolis,24,20,4,0
HNUH388T,Responses to Global Challenges,"Restriction: Must be in the Global Fellows Program; and permission of instructor.
Cross-listed with: FGSM380.
Credit only granted for: UNIV389B, HNUH388T or FGSM380.
Formerly: UNIV389B.",202308,University Honors,,1,Rhoda Margesson,25,22,3,0
HNUH398P,Federal and Global Experiential Learning,"Restriction: Permission of instructor. Repeatable to 9 credits if content differs.
Cross-listed with: FGSM398.
Credit only granted for: FGSM398 or HNUH398P.",202308,University Honors,,2,Instructor: TBA; Joan Burton; Jayakumar Arasan,30,30,0,0
HNUH398T,Global Health Challenges and Water Security,"Restriction: Must be in the Global Fellows Program; and permission of instructor.
Cross-listed with: FGSM390.
Credit only granted for: HNUH398T, HONR378M, or FGSM390.",202308,University Honors,,1,Jonathan Margolis; Julien Katchinoff,24,20,4,1
HONR368A,MGA Legislative Seminar,"Prerequisite: Students who have taken courses with comparable content may contact the department; or ENGL101.
Restriction: Permission of ARHU-English department.
Cross-listed with: ENGL381.
Credit only granted for: HONR368A or ENGL381.
Additional information: Application required. Contact english@umd.edu for more information.",202308,Honors,,1,Thomas Lowderbaugh,15,15,0,0
IDEA101,The Carillon Studio: Creative Problem Solving and Designing Your Maryland Experience,Restriction: Must be in the Carillon Communities Program.,202308,Academy for Innovation & Entrepreneurship,,20,Jaden Mikoulinskii; Isabelle Van Benschoten; William Nichols; Nikki Newman; Karla Monroy; Daria Powell; Tion Taylor; Tony Randall; Louisa Nkrumah; Jesus Ramos Miramontes; Markell Saunders; Sage Burch; Mitch Woolley; Miriam Fraga; Tami Smith; Leslie Krafft; Anissa Scharborough; Veronica Vaisman; Courtney Holder; Jordan Adams,438,68,370,2
IDEA201,Innovation Tools & Mindsets,"Credit only granted for: IDEA201 or IDEA258A.
Formerly: IDEA258A.",202308,Academy for Innovation & Entrepreneurship,,1,Brooke Smith,180,22,158,1
IDEA258U,Special Topics in Innovation; Introduction to UI/UX Design,"What does ""User Experience"" mean? It was a term coined by cognitive psychologist and designer Don Norman in the 1990s on the cusp of the new digital era; however, the field in practice has existed long before that. Unfortunately, due to its over use and misuse, the pure concept of UX has become lost in the weeds and details of all of its components and methods. In this course, we will take a deep look at the true meaning of UX as simply ""a user's experience"" and what that means for you as both a designer and a user. You will learn about core UX principles and methodologies from both an academic and practical standpoint and be challenged to apply what you learn in classroom workshops and assignments. Finally, you will be asked to think both inside and outside the bounds of technology to find innovative solutions to real world design problems.",202308,Academy for Innovation & Entrepreneurship,,1,Katherine-Aria Close; Mira Azarm,30,2,28,1
IDEA311,Design Your Purpose,"Credit only granted for: IDEA311 or IDEA379A.
Formerly: IDEA379A.",202308,Academy for Innovation & Entrepreneurship,,1,Christina Hnatov; Brooke Smith,40,2,38,1
IDEA398C,Special Topics in Coaching; Carillon Peer Mentors,,202308,Academy for Innovation & Entrepreneurship,,1,Erica Estrada-Liou; Benjamin Beltran,20,14,6,0
IDEA459,The Innovation Studio,"Cross-listed with IDEA459. Credit only granted for IDEA459 or IDEA659.

Students from across performing and visual arts disciplines will collaborate using human-centered design tools and mindsets. Experiments will be devised around themes of relevance, audience engagement, radicalcollaboration, and creative placemaking for potential implementation in future iterations of the National Orchestral Institute+ Festival. Each student will also conceptualize and prototype an interdisciplinary performance experiment connected to their personal,professional, and creative interests. Students in the graduate version will be expected to conduct additional research and documentation.",202308,Academy for Innovation & Entrepreneurship,,1,Mira Azarm; Christina Hnatov,25,23,2,0
IDEA498,Independent Study: Experiments in Innovation,,202308,Academy for Innovation & Entrepreneurship,,0,,0,0,0,0
IDEA659,The Innovation Studio,"Cross-listed with IDEA459. Credit only granted for IDEA459 or IDEA659.

Students from across performing and visual arts disciplines will collaborate using human-centered design tools and mindsets. Experiments will be devised around themes of relevance, audience engagement, radicalcollaboration, and creative placemaking for potential implementation in future iterations of the National Orchestral Institute+ Festival. Each student will also conceptualize and prototype an interdisciplinary performance experiment connected to their personal,professional, and creative interests. Students in the graduate version will be expected to conduct additional research and documentation.",202308,Academy for Innovation & Entrepreneurship,,1,Mira Azarm; Christina Hnatov,25,19,6,0
IDEA698,Independent Study in Design Thinking,"Restriction: Permisson required by the Academy for Innovation and Entrepreneurship.

Graduate students apply design thinking and/or lean startup concepts to a real-world project. This course requires a high degree of self-direction in all aspects of the project including defining specific milestones and deliverables. There will be regular coaching from an Academy for Innovation and Entrepreneurship team member.",202308,Academy for Innovation & Entrepreneurship,,1,Mira Azarm,6,6,0,0
IMDM101,Introduction to Immersive Media,"Credit only granted for: CMSC101 or IMDM101.
Formerly: CMSC101.",202308,Immersive Media Design,,3,Johab Silva; Myungin Lee; Mollye Bendell; Roger Eastman,90,7,83,0
IMDM127,Creative Coding for Digital Media,"Restriction: Must not have completed any courses from CMSC131-499 course range; and must not be concurrently enrolled in CMSC131.
Credit only granted for: IMDM127 or CMSC125.",202308,Immersive Media Design,,1,Roger Eastman,36,3,33,0
IMDM150,Digital Media Theory and Culture,"Restriction: Must be in the Immersive Media Design program; or permission of IMDM - Immersive Media Design program.
Credit only granted for: ARTT150 or IMDM150.",202308,Immersive Media Design,,1,Alyssa Ryan,30,3,27,0
IMDM227,Introduction to Computational Media,"Prerequisite: Minimum grade of C- in IMDM101 and IMDM150; and minimum grade of C- in CMSC131 or (IMDM127 and CMSC122).
Restriction: Must be in the Immersive Media Design program or Permission of IMDM - Immersive Media Design program.",202308,Immersive Media Design,,2,Stevens Miller,54,2,52,0
IMDM327,Computational Virtual Reality,"Prerequisite: Minimum grade of C- in IMDM227 and CMSC132.
Restriction: Must be in the Immersive Media Design, Computing program; or Permission of IMDM - Immersive Media Design program.",202308,Immersive Media Design,,1,Roger Eastman; Myungin Lee,25,7,18,0
IMDM350,Advanced Digital Media Theory,"Prerequisite: Minimum grade of C- in IMDM150.
Restriction: Must be in the Immersive Media Design, Emerging Creatives program; or Permission of IMDM - Immersive Media Design program.",202308,Immersive Media Design,,1,Jason Farman,25,1,24,0
IMDM490,Senior Capstone I,"Prerequisite: Minimum grade of C- in IMDM290.
Restriction: Must be in Immersive Media Design major Computing or Emerging Creatives track; and must have earned a minimum of 86 credits.",202308,Immersive Media Design,,1,Ian McDermott; Evan Golub,30,2,28,0
IMDM499A,Independent Undergraduate Research,,202308,Immersive Media Design,,0,,0,0,0,0
IMMR200,Introduction to Immigration and Migration Studies,"Introduces concepts and theoretical interpretations about the causes of international migration; provides an historical overview of the main flows of immigration to the U.S.; analyzes economic, political, social, and cultural aspects that impact the immigrants' settlement process.",202308,Immigration Studies,,1,Colleen Woods,30,0,30,0
IMMR394,Growing Up Asian American: The Asian Immigrant Family and the Second Generation,"Cross-listed with: AAST394, AMST324.
Credit only granted for: AAST394, AAST398E, AMST324, AMST328V, IMMR319G or IMMR394.
Formerly: AAST398E.",202308,Immigration Studies,,1,Joan Hong,30,29,1,0
IMMR399,Internship in Immigration/Migration Studies,"Prerequisite: HIST222, IMMR200, or IMMR400; and permission of the Center for Global Migration Studies required. Restriction: Minimum cumulative GPA of 2.5; and must have earned a minimum of 60 credits. Repeatable to 6.0 credits if content differs. Additional information: This course is intended primarily for students seeking the Immigration and Migration Studies transcript notation, but exceptions will be considered for students with educational or career interests that lie in this area. Student internships must be approved by the Executive Director of the Center for Global Migration Studies. Students must secure an appropriate faculty mentor for the internship course. An internship course will be approved only if a faculty supervisor is available.

Internship experience with an organization that works with or studies migration or immigrant populations. This experiential learning course provides training that enriches the students' academic field of study and the IMMR transcript notation. Students submit a final written report of how the experience ties into their major field of study.",202308,Immigration Studies,,1,Katarina Keane,2,2,0,0
INAG100,Introduction to Plant Science,"Restriction: Must be a student in the Institute of Applied Agriculture; or permission of AGNR-Institute of Applied Agriculture department.
Credit only granted for: INAG100, PLSC100, PLSC101, PLSC110 or PLSC112.",202308,Institute of Applied Agriculture,,2,Kenneth Ingram,30,8,22,0
INAG102,Agricultural Entrepreneurship,"Restriction: Must be in a major in AGNR-College of Agriculture & Natural Resources; or permission of AGNR-Institute of Applied Agriculture department.
Additional information: Priority in enrollment will be given to students within the Institute of Applied Agriculture. May not count toward any BMGT major or minor requirement.",202308,Institute of Applied Agriculture,,1,Dane Grossnickle,35,9,26,0
INAG103,Agricultural Marketing,"Restriction: Must be in a major in AGNR-College of Agriculture & Natural Resources; or permission of AGNR-Institute of Applied Agriculture department.
Additional information: Priority in enrollment will be given to students within the Institute of Applied Agriculture. Course cannot be used to fulfill a requirement for a Robert H. Smith School of Business major or minor.",202308,Institute of Applied Agriculture,,1,Meredith Epstein,25,0,25,1
INAG106,Pesticide Use and Safety,"Restriction: Must be in a major in AGNR-Institute of Applied Agriculture department; or must be in a major in AGNR-College of Agriculture & Natural Resources; or permission of AGNR-Institute of Applied Agriculture department.
Additional information: Priority enrollment will be given to students in the IAA program or to students in the College of Agriculture and Natural Resources (AGNR).",202308,Institute of Applied Agriculture,,1,Ronald Myers,30,14,16,0
INAG110,Oral Communication,"Credit only granted for: COMM107, COMM200, INAG110, JOUR130, THET285.",202308,Institute of Applied Agriculture,,39,Amy Fisher; George Kurtzweil; David Gormong; Samuel Rubin; Eric Dunning; Robert Ballenger; Lori Sefton; Chelsea Mays-Williams,741,7,734,1
INAG110S,Oral Communication,"Credit only granted for: COMM107, COMM200, INAG110, JOUR130, THET285.",202308,Institute of Applied Agriculture,,1,Robert Ballenger,19,1,18,0
INAG123,"People, Planet, and Profit: Digging Into Sustainable Agriculture","Investigates the principles and practices of sustainable agriculture and their relationship to the greater food system. Explores the social (people), environmental (planet), and economic (profit) impacts of agriculture - from challenges to opportunities. INAG123 applies the principles of sustainability to various agricultural production practices and systems - at a range of different scales - to see what lessons these varied models can offer. Along the way, we will consider domestic issues such as food safety and distribution, food justice, cultural relevance, biodiversity, farming communities, and effects on local economies.",202308,Institute of Applied Agriculture,,1,Meredith Epstein,25,0,25,1
INAG199,Special Problems,"Restricted to students in the AGNR-Institute of Applied Agriculture department. Others by permission of the AGNR-Institute of Applied Agriculture department.

A detailed study, including a written report, involving a current issue in an agricultural area that relates to the student's major. The study is conducted under the direction of a faculty member. A maximum of three credit hours of special problems may be applied toward graduation.",202308,Institute of Applied Agriculture,,7,Meredith Epstein; Instructor: TBA; Heather McHale; Geoffrey Rinehart; Thomas Mazzone; Kenneth Ingram,60,59,1,0
INAG199C,Special Problems; Special Problems in AgriScience,"Prerequisite: Students must successfully complete an accredited high school agriculture program with a minimum of 4 agriculture courses with a minimum grade of B in each course.

Demonstrates the application of scientific principles of agriculture by developing and presenting an oral report on a capstone project relevant to ccurrent agriculture issues.",202308,Institute of Applied Agriculture,,1,Heather McHale,10,8,2,0
INAG199D,Special Problems; Agricultural Tractor Operations and Maintenance,"Restriction: IAA students are given priority. Other UMD students will be granted permission to enroll if seats are available.

Class will be held at the Central Maryland Research and Education Center (CMREC), Clarksville Facility, 4240 Folly Quarter Road, Ellicot City, MD 21042. Dates are September 23 and 24, 2023, with a rain date of September 30 and October 1, 20232. Students will need to provide their own transportation to and from the facility.

This class introduces students to the operation and maintenance of agricultural tractors and farm equipment. Students learn to safely perform regular maintenance, and handle materials.",202308,Institute of Applied Agriculture,,1,Jeff Semler,14,5,9,0
INAG199E,Special Problems; Professional Horticulture,"Prerequisite: Only open to IAA students who have successfully completed the approved CPH program of study with an unweighted cumulative grade point average of 3.0 or higher for all completed CPH courses as noted on the official high school transcript, and passed the student CPH certification exam administered by the Maryland Nursery, Landscape and Greenhouse Association, Inc. (MNLGA).",202308,Institute of Applied Agriculture,,1,Instructor: TBA,10,9,1,0
INAG201,Agricultural Human Resources Management,"Restriction: Must be in a major in AGNR-College of Agriculture & Natural Resources; or permission of AGNR-Institute of Applied Agriculture department.
Additional information: May not count toward any BMGT major or minor requirement.",202308,Institute of Applied Agriculture,,1,Kenneth Ingram,30,8,22,0
INAG203,Agricultural Finance,"Restriction: Students at the Institute of Applied Agriculture (IAA); or students at the College of Agriculture and Natural Resources (AGNR); or permission may be granted to other students based on available space.
Additional information: Course cannot be used to fulfill a requirement for a Robert H. Smith School of Business major or minor.",202308,Institute of Applied Agriculture,,1,Dane Grossnickle,25,9,16,0
INAG208,Understanding Turfgrass: Preparation for Intercollegiate Turfgrass Competitions,"Restriction: For students from the Institute of Applied Agriculture and other departments from the College of Agriculture and Natural Resources, or by permission of the department.

This course reinforces students' understanding of turf agronomic and integrated pest management principles of turfgrass management. This class is designed to prepare students for intercollegiate turf science competitions: the Golf Course Superintendents Association of America Turf Bowl and the Sports Field Managers Association Student Challenge. While the basic content areas in the course schedule will remain the same, this course will be tailored each year to reflect current trends in the turf industry. Course is repeatable for up to 4 credits; returning students will have the opportunity to provide leadership in class discussions.",202308,Institute of Applied Agriculture,,1,Geoffrey Rinehart,10,4,6,0
INAG226,Diseases of Ornamentals and Turf,"Recommended: Completion of one of the following is recommended: PLSC 253, PLSC 254, INAG 107, PLSC 305.
Additional information: Priority in enrollment will be given to students within the Institute of Applied Agriculture.",202308,Institute of Applied Agriculture,,1,Geoffrey Rinehart,15,5,10,0
INAG231,Insects of Ornamentals and Turf,"Recommended: PLSC253, PLSC254, or PLSC305; or INAG107.
Restriction: Must be in a major in AGNR-College of Agriculture & Natural Resources; or permission of AGNR-Institute of Applied Agriculture department.
Additional information: Priority enrollment will be given to students in the IAA program.",202308,Institute of Applied Agriculture,,1,Geoffrey Rinehart,18,12,6,0
INAG237,GPS & Drone Applications in Surveying,"Restriction: Must be an Institute of Applied Agriculture student; or permission of the Institute of Applied Agriculture.
Additional information: Course is open to Institute of Applied Agriculture students and permission will be granted to other students based on available seats, with priority given to students from majors in the College of Agriculture and Natural Resources.",202308,Institute of Applied Agriculture,,1,Thomas Mazzone,9,2,7,0
INAG242,Golf Course Design and Construction,"An appreciation and understanding of the game of golf is obtained through lectures on the history, organizations, and rules of the game. Golf course design theories, great architects and their courses, and construction specifications are discussed. Students will complete two golf course design projects.",202308,Institute of Applied Agriculture,,1,Kenneth Ingram,25,16,9,0
INAG250,Fundamentals of Agricultural Mechanics,"Restriction: Must be in a major in AGNR-College of Agriculture & Natural Resources OR Permission of AGNR-Institute of Applied Agriculture Department.
Credit only granted for: PLSC204 or INAG250.
Additional information: Priority given to IAA majors and AGNR students whose major requires this course. Permission will be granted to other students on seats available basis.",202308,Institute of Applied Agriculture,,2,Thomas Mazzone,20,0,20,0
INAG288,Internship,,202308,Institute of Applied Agriculture,,5,Meredith Epstein; Heather McHale; Geoffrey Rinehart; Thomas Mazzone; Kenneth Ingram,25,21,4,0
INAG289,Internship Experience & Professional Development,Prerequisite: INAG288. Restriction: Must be enrolled in the Institute of Applied Agriculture students; or permission of the Institute of Applied Agriculture.,202308,Institute of Applied Agriculture,,5,Rebecka Tetter,24,2,22,0
INAG299B,Supervised Work Experience; Internship II,,202308,Institute of Applied Agriculture,,0,,0,0,0,0
INFM600,Information Environments,Restriction: Permission of INFO-College of Information Studies.,202308,Information Management,,1,Waqas Shah,40,5,35,0
INFM603,Information Technology and Organizational Context,Restriction: Must not have completed LBSC671 or LBSC690; and permission of INFO-College of Information Studies.,202308,Information Management,,2,Vedat Diker; Pamela Duffy,45,6,39,0
INFM620,Introduction to Strategic Information Management,"Prerequisite: INFM612; or LBSC631; or permission of instructor.
Restriction: Permission of INFO-College of Information Studies.",202308,Information Management,,1,Vikas Sahasrabudhe,40,34,6,0
INFM719,Independent Study,,202308,Information Management,,0,,0,0,0,0
INFM737,Information Management Capstone Experience,"Prerequisite: INFM736; and must have earned a minimum of 27 credits in the MIM Program. Or permission of instructor.
Restriction: Must be in Information Management (Master's) program; and permission of INFO-College of Information Studies.",202308,Information Management,,1,David Loshin,40,33,7,0
INST101,Bits and Bytes of Computer and Information Sciences,"Restriction: For first time freshmen and first time transfer students.
Cross-listed with: CMSC100.
Credit only granted for: CMSC100 or INST101.",202308,Information Studies,,4,Diana Bridgett; Ronaisha Ruth; Jenyia Wilson; Brennan Rudy,155,137,18,0
INST104,Design Across Campus,"What is design, who does it, and how is it done? There is no one answer to this question--it depends on who you ask. The answers to these questions vary across disciplines and across the University campus. This course, designed with modules from contributors in UMD programs including Information Studies, Human-Computer Interaction, Graphic Design, Immersive Media Arts, Journalism, Architecture, Landscape Architecture, Engineering, and Policy, will introduce students to the goals and values, approaches, skills, and practices of diverse fields of design. It will enable students to identify grand challenges in design and serve as a sorting hat to help students find a design practice that matches their own values, approaches, skills and goals.",202308,Information Studies,,2,Marilyn Iriarte Santacruz; Katie Shilton,265,5,260,0
INST123,Databases for All,Restriction: Must not have completed or be currently taking INST327 or BMGT402.,202308,Information Studies,,3,Christopher Dempwolf,150,7,143,1
INST126,Introduction to Programming for Information Science,"Prerequisite: Math placement of STAT100 or higher.
Restriction: Must not have completed INST326; and must be in Information Science, Technology and Information Design, or Social Data Science programs.",202308,Information Studies,,5,Christopher Dempwolf; Brian Gillikin; Scott Jackson; Giovanni Luca Ciampaglia,305,5,300,5
INST151,Becoming A Social Media Influencer,"Credit only granted for: INST408N or INST151.
Formerly: INST408N.",202308,Information Studies,,1,Jennifer Golbeck,115,2,113,0
INST152,"""Fake Checking"": Battling Misinformation and Disinformation in the Real World","Examining the phenomenon of ""fake news"" using the principles of information literacy, students will develop their skills in locating, analyzing, and evaluating different information sources -- in the classroom, in their personal lives, and in the workplace.",202308,Information Studies,,1,Courtney Douglass,150,103,47,2
INST153,Records Scandals & Data Vandals: Public & Private Sector Controversies Ripped From The Headlines,"Expressly organized around case studies involving well-known individuals and organizations involved in controversies that have generated scandals and controversies around the world. It places these events in a larger historical, legal, technological, ethical and societal context. Drawing upon contemporaneous records in a variety of media, as well as presentations from invited speakers representing the greater archival, historical, and public interest communities, the course seeks to deepen students' appreciation of the role that records and information plays in issues going to the heart of government transparency, corporate accountability, and social justice.",202308,Information Studies,,1,Jason Baron,115,0,115,1
INST154,Apollo at 50,"Examines Apollo mission, one of the greatest engineering accomplishments of all time, in which Neil Armstrong walked on the moon. Since the mission, people have asked: if we can land on the moon, why can't we eliminate poverty? Why can't we cure cancer? Why can't we prevent global warming? Asks what were the social, political, financial, scientific, engineering, operational, and human aspects of the Apollo program that came together to make the moon landings possible?",202308,Information Studies,,1,Dennis Frezzo,75,0,75,3
INST155,Social Networking,"Credit only granted for: INFM289I or INST155.
Formerly: INFM289I.",202308,Information Studies,,1,David Patrick,150,2,148,1
INST156,How NASA Sees the Earth,"The world of Earth science data is complex and can be overwhelming with a wide range of data sources and formats, hefty downloads and the need for complicated analytical tools. To make use of enormous volumes of available data and geoinformation products, one has to know where and how to search and obtain the data, how to analyze the data, and how to extract useful information and knowledge. In this course, you will learn about the state-of-the-art Web-based tools that allow you to efficiently display and analyze a large number of datasets in a way many professionals working in the Earth science domain would. You will learn how to visualize multiple Earth science datasets produced by NASA in a variety of ways directly on the Internet, without the need to download, manage and store them. Students will be introduced to comprehensive functions to analyze the data and generate customized maps, animations, multi-variable correlations, regional subsetting, etc.",202308,Information Studies,,1,Instructor: TBA,60,58,2,
INST201,Introduction to Information Science,"Credit only granted for: INST201 or INST301.
Formerly: INST301.",202308,Information Studies,,12,Elia Shahbazi; Courtney Douglass; Hananya Cohen; Kelly Hoffman; Lee Lipscomb; Zach Drake,509,5,504,3
INST204,Designing Fair Systems,"Credit only granted for: INST208D or INST204.
Formerly: INST208D.",202308,Information Studies,,1,Daniel Greene,75,0,75,0
INST208Z,Special Topics in Information Studies; Designing Tools for Tinkering and Learning,"What do kids learn when playing with robots? How can video games teach people? Can people really learn a new language using an app? In this course, we will explore how technologies can help people learn. Central to the class will be looking at different types of tools, technologies, and environments, and investigating the various ways to help people learn. As part of the clas students will learn to see the world through the eyes of an educational technology designer and develop ways to create and evaluate technological tools for tinkering and learning. Along the way, we will apply an inclusive user-entered design process to a series of projects, which may include mobile applications, robotics, Internet of Things, toys, and games.",202308,Information Studies,,1,Dennis Frezzo; Yuhan Lin,40,25,15,0
INST210,The Nuts & Bolts of Getting Hired,"Restriction: Must be in the Information Science program, Technology and Information Design program, or Social Data Science program.
Credit only granted for: INST208C or INST210.
Formerly: INST208C.",202308,Information Studies,,1,Katy Lawley,50,2,48,0
INST227,Fundamentals of Academic Peer Mentoring in Information Studies,Restriction: Permission of the College of Information Studies.,202308,Information Studies,,1,Instructor: TBA,50,50,0,0
INST228,Academic Peer Mentor Experience in Information Science,,202308,Information Studies,,10,Instructor: TBA; Donal Heidenblad; Pamela Duffy; Ryan O'Grady; Tamara Clegg; Vedat Diker,150,150,0,0
INST232C,Health Justice: Investigating the Roles of Information in Preventing & Addressing Health Disparities,Restriction: Must be a student in the Health Justice Carillon Community.,202308,Information Studies,,1,Beth St Jean,45,12,33,2
INST301,Introduction to Information Science,"Restriction: Must be in Information Science program; and restricted to students in the Information Science Program on the Universities at Shady Grove campus.
Credit only granted for: INST201 or INST301.",202308,Information Studies,,1,Sarah Morris,60,7,53,2
