id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
ENGL393,Technical Writing,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,48,Phillip Moses; Joshua Buursma; Joan Mooney; Dennis Winston; Shannon Zellars Strohl; Kelly Cresap; Kathleen Orr; Elizabeth McClure; Jessica Enoch; David Miles; Andrew Delfino; Aysha Jawed; Michelle Von Euw; Jesse Brooks; Sarah Dammeyer; Sajeela Yaqub; Patrick Nelson; Ann Mason; Konstantinos Pozoukidis; Daniel Saalfeld; Roberto Leon; Danuta Hinc; Alexandra Calloway,912,24,888,
ENGL393H,Technical Writing,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,1,Christopher Crane,19,0,19,
ENGL393Q,Technical Writing,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,1,Alexandra Calloway,19,1,18,
ENGL393X,Technical Writing,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,1,Sonney Wolfe,15,9,6,
ENGL394,Business Writing,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,46,Erica Cochran; Jay Wilcox; Carol Cron; Pamela Orel; Thomas Lowderbaugh; Adam Lloyd; Radford Skudrna; David Miles; Holly Smith; Joseph Wappel; Robert Harris; Anjula Batra; Joseph Angelella; Garth Libhart; Daune O'Brien; Jonathan Rick; Anna Szczepaniec-Bialas; Blake Wilder; Esthus Amos; Clare Parsons; Simone Daleo; Karen Angeline,874,71,803,
ENGL395,Writing for Health Professions,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,21,Justin Lohr; Michael Schmidt; Kisa Lape; Joseph Angelella; Katherine Oneill; James Goodwin; Jay Wilcox; Elizabeth Marshall; Michelle Moncrieffe; Eric Bond,399,10,389,
ENGL398A,Writing for the Arts,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,5,Sarah Goodson; Thomas Earles; Mark Fitzgerald; Sara Faradji; Caroline Wilkins,95,4,91,
ENGL398B,Writing for Social Entrepreneurship,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,6,Roxanne Clements; Eric Thiel; Mrim Boutla,114,3,111,
ENGL398C,Writing Case Studies and Investigative Reports,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,7,Sarah Goodson; Kathleen Orr; Khadijah Ali-Coleman; Joshua Buursma; Joseph Wappel,133,16,117,
ENGL398E,Writing About Economics,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,1,Instructor: TBA,19,0,19,
ENGL398L,Scholarly Writing in the Humanities,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,1,Mark Forrester,19,0,19,
ENGL398N,Writing for Non-Profit Organizations,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,9,Michael Schmidt; Gerard Holmes; Sarah Goodson; David Todd; Rebecca Holden,171,14,157,
ENGL398R,Writing Non-Fictional Narratives,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,7,Lyra Hilliard; Pamela Gerhardt; Danuta Hinc,133,0,133,
ENGL398V,Writing About the Environment,"Prerequisite: Must have fulfilled the Academic Writing (FSAW) requirement.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,6,Ruth Phillips; Heidi Scott; Anna Josephson,114,2,112,
ENGL408C,Literature by Women Before 1800; Battle of the Sexes: Are Women Writers of the Renaissance Any Good?,Prerequisite: Two English courses in literature; or permission of ARHU-English department,202208,English,,1,Kim Coles,20,20,0,
ENGL428Q,Seminar in Language and Literature; The Refugee: Fictions of Asylum/Asylum Fictions,Restriction: Junior standing. For ENGL majors only. Repeatable to 9 credits if content differs. Course intended primarily for students in English Honors Program. English majors with strong ac ademic records may also apply. Permission from the Director of Honors required.,202208,English,,1,Sangeeta Ray,20,12,8,
ENGL429,Independent Research in English,"Prerequisite: ENGL301 and two English courses, excluding Fundamental Studies requirement.",202208,English,,0,,0,0,0,
ENGL438A,"Selected Topics in Media Studies; Justice, Revenge, and the Literary Tradition",,202208,English,,1,Chad Infante,20,6,14,
ENGL438B,Selected Topics in Media Studies; Black Digitalities,Cross-listed with AASP478E. Credit only granted for ENGL438B or AASP478E.,202208,English,,1,Marisa Parham,20,2,18,
ENGL439D,"Spotlight on Major Writers; Dickinson, Erotics, Poetics, Biopics: Some (Queer) Ways We Read Poetry","Prerequisite: Two English courses in literature; or permission of ARHU-English department. Cross-listing with LGBT448Y and WGSS498Y. Credit only granted for ENGL439D, LGBT448Y, WGSS498Y, or WMST498Y.",202208,English,,1,Martha Nell Smith,15,0,15,
ENGL439K,Spotlight on Major Writers; Two Madmen: William Cowper (d. 1800) & John Ruskin (d. 1900),Prerequisite: Two English courses in literature; or permission of ARHU-English department.,202208,English,,1,Michael Olmert,20,2,18,
ENGL453,Literary Theory,Prerequisite: Two English courses (excluding Fundamental Studies requirement); or permission of ARHU-English Department.,202208,English,,1,Christina Walter,15,10,5,
ENGL460,Archival Research Methods in English Studies,Prerequisite: Two English courses beyond the Fundamental Studies courses; or permission of ARHU-English Department.,202208,English,,1,Jessica Enoch,20,17,3,
ENGL466,Arthurian Legend,Prerequisite: Two English courses in literature; or permission of ARHU-English department.,202208,English,,1,Thomas Moser,20,0,20,
ENGL469K,The Craft of Literature: Creative Form and Theory; Poetic Experiments,Prerequisite: Two English courses in literature or creative writing; and have completed a 200-level creative writing workshop in ENGL or permission of ARHU-English Department. Repeatable to 9 credits if content differs.,202208,English,,1,Nicole Cuffy,20,5,15,
ENGL478C,Selected Topics in Literature before 1800; Good Grades: The Literature of Meritocracy and its Discontents,Prerequisite: Two English courses in literature; or permission of ARHU- English department.,202208,English,,1,Gerard Passannante,20,10,10,
ENGL478D,Selected Topics in Literature before 1800; The Medieval East in Story and Art,Prerequisite: Two English courses in literature; or permission of ARHU- English department.,202208,English,,1,Vessela Valiavitcharska,20,20,0,
ENGL478O,Selected Topics in Literature before 1800; Body of Frankenstein,Prerequisite: two English courses in literature or permission of ARHU-English department. Repeatable to 9 credits if content differs.,202208,English,,1,Orrin Wang,20,2,18,
ENGL479C,Selected Topics in Literature after 1800; Literary Spinoffs: Rewriting and Reprising the Classics,Prerequisite: Two English courses in literature; or permission of ARHU-English department. Repeatable to 9 credits if content differs.,202208,English,,1,Edlie Wong,15,0,15,
ENGL479D,Selected Topics in Literature after 1800; The Art of (Hip-Hop) Storytelling,Prerequisite: Two English courses in literature; or permission of ARHU- English department. Repeatable to 9 credits if content differs.,202208,English,,1,Rion Scott,20,11,9,
ENGL479V,"Selected Topics in Literature after 1800; Aesthetes, Decadents, and the New Women",Prerequisite: Two English courses in literature or permission of ARHU- English department. Repeatable to 9 credits if content differs.,202208,English,,1,Jason Rudy,20,15,5,
ENGL484,Style and Grammar in Written English,Credit only granted for: ENGL484 or LING402.,202208,English,,1,Michael Israel,20,17,3,
ENGL487,Principles and Practices of Rhetoric,"A seminar examining foundational concepts and approaches in the theory and practice of rhetoric in civic, professional, academic, and interpersonal settings; focusing on key issues in persuasion, argumentation, and eloquence in historical and contemporary contexts.",202208,English,,1,Sara Wilder,20,1,19,
ENGL488G,Topics in Advanced Writing; Rhetoric of Style,,202208,English,,1,Vessela Valiavitcharska,18,18,0,
ENGL489B,Special Topics in Language and Rhetoric; Disability Rhetorics,,202208,English,,1,Melanie Kill,20,12,8,
ENGL489P,Special Topics in Language and Rhetoric; The Language of Political Persuasion,,202208,English,,1,Linda Coleman,20,6,14,
ENGL491,Digital Rhetoric,"Prerequisite: Students must have satisfied the Fundamental Studies Academic Writing requirement.
Credit only granted for: ENGL489J, or ENGL491.
Formerly: ENGL489J.",202208,English,,1,Cecilia Shelton,20,3,17,
ENGL492,Graphic Design and Rhetoric,Prerequisite: Students must have satisfied Fundamental Studies Academic Writing requirement.,202208,English,,1,Melanie Kill,20,3,17,
ENGL494,Editing and Document Design,Prerequisite: ENGL393 or ENGL391; or students who have taken courses with comparable content may contact the department.,202208,English,,1,Cecilia Shelton,20,11,9,
ENGL495,Independent Study in Honors,"Prerequisite: ENGL373 and ENGL370.
Restriction: Must be in English Language and Literature program; and candidacy for honors in English.",202208,English,,0,,0,0,0,
ENGL497,English at Work,"Prerequisite: ENGL301; and an ENGL course at the 300-level or higher.
Restriction: Must have earned a minimum of 60 credits.",202208,English,,1,Scott Wible,20,15,5,
ENGL498,Advanced Fiction Workshop,Prerequisite: ENGL352 or ENGL396; or permission of department.,202208,English,,3,Emily Mitchell; Gabrielle Fuentes; Maud Casey,45,5,40,
ENGL499,Advanced Poetry Workshop,Prerequisite: ENGL397 or ENGL353; or permission of department.,202208,English,,1,Amanda Stallings,15,8,7,
ENGL601,Introduction to Graduate Studies,"An introduction to different elements of graduate work and an exploration of what it means to get a doctoral degree in English. Considers different career trajectories, in and outside of academia, as well as the future of higher education.",202208,English,,1,Lee Konstantinou,14,3,11,
ENGL659L,Readings in Postcolonial Literatures and Theory; The Refugee: Fictions of Asylum/Asylum Fictions,Repeatable to 9 credits if content differs. Cross-listed with CMLT679L. Credit granted for ENGL659L or CMLT679L.,202208,English,,1,Sangeeta Ray,14,1,13,
ENGL679,Professional and Career Mentoring for Master's Students,,202208,English,,0,,0,0,0,
ENGL688,Poetry Workshop,,202208,English,,1,Joshua Weiner,12,7,5,
ENGL689,Fiction Workshop,,202208,English,,1,Gabrielle Fuentes,12,6,6,
ENGL699,Independent Study,,202208,English,,0,,0,0,0,
ENGL719D,"Seminar in Renaissance Literature; Gender, Sexuality, and the Shape of History",,202208,English,,1,David Simon,11,2,9,
ENGL748B,Seminar in American Literature; Developments in the 19th-Century American Novel,,202208,English,,1,Robert Levine,11,4,7,
ENGL759A,"Seminar in Literature and the Other Arts; Race, Sex, & Medical Humanities",,202208,English,,1,GerShun Avilez,11,0,11,
ENGL775,Seminar in Composition Theory,Readings and research in recent theories of effective writing.,202208,English,,1,Sara Wilder,11,8,3,
ENGL788,Studies in Poetic Form,,202208,English,,1,Elizabeth Arnold,11,4,7,
ENGL798B,Critical Theory Colloquium,,202208,English,,1,John Drabinski,20,14,6,
ENGL799,Master's Thesis Research,,202208,English,,0,,0,0,0,
ENGL809,Academic Publishing Workshop,,202208,English,,1,Jason Rudy,12,8,4,
ENGL878,Pedagogical Mentoring for Doctoral Students,,202208,English,,0,,0,0,0,
ENGL879,Professional Mentoring for Doctoral Students,,202208,English,,0,,0,0,0,
ENGL888,Practicum in English Studies,,202208,English,,0,,0,0,0,
ENGL898,Pre-Candidacy Research,,202208,English,,0,,0,0,0,
ENGL899,Doctoral Dissertation Research,,202208,English,,0,,0,0,0,
ENMA150,Materials of Civilization,"The discovery of new materials has shaped history and built civilizations. The utilization, properties and production techniques of materials from the Bronze Age up through modern times and into the future will be traced. These materials are explained by considering their atomic structure, the binding forces between atoms and their arrangement, and how controlling the structure controls the materials properties.",202208,"Engineering, Materials",,2,Robert Briber,45,2,43,
ENMA180,Materials Science and Engineering: The Field and the Future,Restriction: Must be in a major in ENGR-A. James Clark School of Engineering.,202208,"Engineering, Materials",,1,Naomi Parker; Isabel Lloyd,30,15,15,
ENMA300,Introduction to Materials Engineering,"Prerequisite: ENES100; and permission of ENGR-Materials Science & Engineering department.
Corequisite: MATH241.
Recommended: PHYS261 and PHYS260.
Restriction: Permission of ENGR-Mechanical Engineering department.
Cross-listed with ENME382.
Credit only granted for: ENMA300 or ENME382.",202208,"Engineering, Materials",,3,Francis McCluskey; Samuel Schwarm; Timothy Koeth,100,83,17,
ENMA312,Experimental Methods in Materials Science,"Prerequisite: ENMA300.
Corequisite: ENMA460.
Restriction: Junior standing or higher.",202208,"Engineering, Materials",,2,Audaldo Ponce,20,10,10,
ENMA362,Mechanical Properties,"Prerequisite: ENMA300.
Restriction: Junior standing or higher; and permission of ENGR-Materials Science & Engineering department.",202208,"Engineering, Materials",,2,Sreeramamurthy Ankem,44,33,11,
ENMA400,Introduction to Atomistic Modeling in Materials,"Prerequisite: ENMA300, MATH206, and ENMA460.
Recommended: Basic knowledge in quantum mechanics (preferred but not required); basic knowledge in statistical mechanics (preferred but not required).
Also offered as: ENMA600.
Credit only granted for: ENMA489A, ENMA400, ENMA698A, or ENMA600.
Formerly: ENMA489A.",202208,"Engineering, Materials",,1,Yifei Mo,20,13,7,
ENMA415,Materials and Processes For Environmentally Sustainable Engineering Practices,Restriction: Permission of ENGR-Materials Science & Engineering department.,202208,"Engineering, Materials",,1,Timothy Foecke,35,35,0,
ENMA422,Radiation Effects of Materials,"Prerequisite: ENMA300; and permission of ENGR-Materials Science & Engineering department.
Credit only granted for: ENMA422 or ENMA489E.
Formerly: ENMA489E.",202208,"Engineering, Materials",,1,Mohamad Al-Sheikhly,30,22,8,
ENMA437,Machine Learning for Materials Science,"Prerequisite: MATH206, ENMA300, and MATH461.
Restriction: Permission of ENGR-Materials Science & Engineering department.
Jointly offered with: ENMA637.
Credit only granted for: ENMA489L, ENMA437 or ENMA637.
Formerly: ENMA489L.",202208,"Engineering, Materials",,1,Aaron Kusne; Ichiro Takeuchi,10,1,9,
ENMA441,Characterization of Materials,"Prerequisite: ENMA300 and MATH206.
Restriction: Permission of ENGR-Materials Science & Engineering department; and senior standing.
Credit only granted for: ENMA489T or ENMA441.
Formerly: ENMA489T.",202208,"Engineering, Materials",,1,John Cumings,35,17,18,
ENMA460,Introduction to Solid State Physics,"Prerequisite: PHYS271, PHYS270, and MATH241.
Restriction: Junior standing or higher; and must be in the Engineering: Materials Science program or Physics program.
Cross-listed with: PHYS431.
Credit only granted for: ENMA460 or PHYS431.
Additional information: Materials Engineering students take ENMA460 and Physics students take PHYS431.",202208,"Engineering, Materials",,1,Johnpierre Paglione,45,22,23,
ENMA464,Environmental Effects on Engineering Materials,Prerequisite: ENMA300. Or permission of ENGR-Materials Science & Engineering department; and permission of instructor.,202208,"Engineering, Materials",,1,Sreeramamurthy Ankem,25,25,0,
ENMA466,Advanced Materials Fabrication Laboratory,Prerequisite: ENMA465; and permission of ENGR-Materials Science & Engineering department.,202208,"Engineering, Materials",,3,Gary Rubloff,12,1,11,
ENMA471,"Kinetics, Diffusion and Phase Transformations","Prerequisite: Must have completed or be concurrently enrolled in ENMA461.
Restriction: Junior standing or higher; or permission of ENGR-Materials Science & Engineering department.",202208,"Engineering, Materials",,1,Raymond Phaneuf,49,31,18,
ENMA476,NanoManufacturing: Materials Design and Systems Integration,Restriction: Must be in Engineering: Materials Science program.,202208,"Engineering, Materials",,1,Liangbing Hu,30,15,15,
ENMA486,Seminar in Materials Science and Engineering,Restriction: Must be in Engineering: Materials Science program.,202208,"Engineering, Materials",,1,Carlos Rios Ocampo; You Zhou,4,2,2,
ENMA487,Capstone Preparation,Restriction: Must be in Engineering: Materials Science program; and senior standing; and permission of ENGR-Materials Science & Engineering department.,202208,"Engineering, Materials",,1,Raymond Phaneuf,40,23,17,
ENMA495,Polymeric Engineering Materials I,"Prerequisite: ENMA300.
Restriction: Permission of ENGR-Materials Science & Engineering department.",202208,"Engineering, Materials",,1,Luz Martinez-Miranda,25,16,9,
ENMA499,Senior Laboratory Project,,202208,"Engineering, Materials",,1,Isabel Lloyd,6,5,1,
ENMA600,Advanced Atomistic Modeling in Materials,"Prerequisite: Permission of ENGR-Materials Science & Engineering department.
Credit only granted for: ENMA600, ENMA 698A, ENMA400 or ENMA489A.
Formerly: ENMA698A.",202208,"Engineering, Materials",,1,Yifei Mo,5,0,5,
ENMA613,Materials Science of Quantum Computing,"Prerequisite: Permission of ENGR-Materials Science & Engineering department.
Recommended: Strongly recommended coursework in introduction to materials science, electronic materials, solid state physics, quantum mechanics and basic knowledge in computer programming or MATLAB.",202208,"Engineering, Materials",,1,Christopher Richardson,20,10,10,
ENMA637,Machine Learning for Materials Science,"Prerequisite: MATH461.
Recommended: Python knowledge.
Restriction: Permission of ENGR-Materials Science & Engineering department.
Jointly offered with: ENMA437.
Credit only granted for: ENMA437, ENMA489L, or ENMA637.",202208,"Engineering, Materials",,1,Aaron Kusne; Ichiro Takeuchi,10,3,7,
ENMA641,Nanotechnology Characterization,"Restriction: Permission of ENGR-Materials Science & Engineering department.
Credit only granted for: ENMA698T or ENMA641.
Formerly: ENMA698T.",202208,"Engineering, Materials",,1,John Cumings,3,3,0,
ENMA650,Nanometer Structure of Materials,Prerequisite: ENMA460; or students who have taken courses with comparable content may contact the department. And permission of ENGR-Materials Science & Engineering department.,202208,"Engineering, Materials",,1,Gottlieb Oehrlein,26,16,10,
ENMA660,Thermodynamics in Materials Science,"Corequisite: ENMA650.
Restriction: Permission of ENGR-Materials Science & Engineering department.",202208,"Engineering, Materials",,1,Ji-Cheng Zhao,25,14,11,
ENMA664,Advanced Environmental Effects on Engineering Materials,"Credit only granted for: ENMA664 or ENMA698K.
Formerly: ENMA698K.",202208,"Engineering, Materials",,1,Sreeramamurthy Ankem,5,5,0,
ENMA680,"Determination of Structure, Chemical Composition and Defects in Materials","Prerequisite: ENMA650.
Restriction: Permission of ENGR-Materials Science & Engineering department.",202208,"Engineering, Materials",,1,Lourdes Salamanca-Riba,21,11,10,
ENMA683,Structural Determination Laboratory,"Restriction: Permission of ENGR-Materials Science & Engineering department.
Credit only granted for: ENMA698L or ENMA683.
Formerly: ENMA698L.",202208,"Engineering, Materials",,2,Lourdes Salamanca-Riba,10,3,7,
ENMA688,Seminar in Materials Science and Engineering,,202208,"Engineering, Materials",,1,Carlos Rios Ocampo; You Zhou,24,0,24,
ENMA689R,Special Topics in Engineering Materials; Fundamentals of Failure Mechanisms,,202208,"Engineering, Materials",,3,Aristos Christou,53,22,31,
ENMA698,Special Problems in Materials Science and Engineering,,202208,"Engineering, Materials",,0,,0,0,0,
ENMA797,Independent Study,This course is designed to provide students with a directed independent study course in order to prepare the scholarly paper required for the master's degree without thesis degree option.,202208,"Engineering, Materials",,1,Ichiro Takeuchi,5,3,2,
ENMA799,Master's Thesis Research,,202208,"Engineering, Materials",,0,,0,0,0,
ENMA898,Pre-Candidacy Research,,202208,"Engineering, Materials",,0,,0,0,0,
ENMA899,Doctoral Dissertation Research,,202208,"Engineering, Materials",,0,,0,0,0,
ENME201,Careers in Mechanical Engineering,"The Mechanical Engineering Curriculum, Career Paths. Research areas in the Mechanical Engineering Department. The Mechanical Engineering Profession.",202208,"Engineering, Mechanical",,1,Francis McCluskey; Sami Ainane,50,37,13,
ENME202,Computing Fundamentals for Engineers,"Corequisite: Must be concurrently enrolled in MATH141.
Restriction: Permission of ENGR-Mechanical Engineering department.
Credit only granted for: ENAE202 or ENME202.",202208,"Engineering, Mechanical",,5,Avik Dutt,183,8,175,
ENME208,Introduction to Automotive Engineering and Design,,202208,"Engineering, Mechanical",,1,Scott Schmidt,10,2,8,
ENME272,Introduction to Computer Aided Design,"Prerequisite: Must have completed or be concurrently enrolled in MATH141.
Restriction: Permission of ENGR-Mechanical Engineering department.
Credit only granted for: ENME414 or ENME272.",202208,"Engineering, Mechanical",,5,Mohammad Fazelpour; Ryan Smith,210,77,133,
ENME331,Fluid Mechanics,"Prerequisite: ENES232 and ENES221.
Credit only granted for: BIOE331, ENCE305, ENFP300, or ENME331.",202208,"Engineering, Mechanical",,5,Amir Riaz; Siddhartha Das,250,73,177,
ENME332,Transfer Processes,"Prerequisite: ENME331.
Credit only granted for: ENME332 or ENFP312.",202208,"Engineering, Mechanical",,4,Sami Ainane; Amir Riaz,180,57,123,
ENME350,Electronics and Instrumentation I,Prerequisite: PHYS271 and PHYS270.,202208,"Engineering, Mechanical",,5,Jungho Kim; Xinan Liu,240,11,229,
ENME351,Electronics and Instrumentation II,"Prerequisite: PHYS271, ENME350, and PHYS270.",202208,"Engineering, Mechanical",,4,Steven Mitchell,160,38,122,
ENME361,"Vibration, Controls and Optimization I","Prerequisite: ENES220, ENES221, and MATH246; and (MATH206 or ENME202).
Restriction: Must be in Engineering: Mechanical program.",202208,"Engineering, Mechanical",,1,Hosam Fathy,180,78,102,
ENME371,Product Engineering and Manufacturing,"Prerequisite: ENES221; and (ENME392 or STAT400).
Restriction: Must be in Engineering: Mechanical program.",202208,"Engineering, Mechanical",,5,Vincent Nguyen,175,64,111,
ENME382,Introduction to Materials Engineering,"Prerequisite: ENES100; and permission of ENGR-Mechanical Engineering department.
Corequisite: MATH241.
Recommended: PHYS261 and PHYS260.
Restriction: Permission of ENGR-Mechanical Engineering department.
Cross-listed with ENMA300.
Credit only granted for: ENMA300 or ENME382.",202208,"Engineering, Mechanical",,2,Francis McCluskey; Samuel Schwarm,180,5,175,
ENME392,Statistical Methods for Product and Processes Development,Prerequisite: MATH241.,202208,"Engineering, Mechanical",,2,David Bigio; Michel Cukier,240,40,200,
ENME400,Machine Design,"Prerequisite: Must have completed or be concurrently enrolled in ENME361.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,2,Chandrasekhar Thamire; Teng Li,170,28,142,
ENME408,Selected Topics in Engineering Design; Automotive Design,"Restriction: Must be in Engineering: Mechanical program; and senior standing. Or permission of ENGR-Mechanical Engineering department. Repeatable to 6 credits if content differs.

Creativity and innovation in design. Generalized performance analysis, reliability and optimization as applied to the design of components an engineering systems. Use of computers in design of multivariable systems.",202208,"Engineering, Mechanical",,1,Leonard Hamilton,60,1,59,
ENME416,Additive Manufacturing,"Prerequisite: ENME331. And ENME272; or ENME414.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,1,Ryan Sochol,50,3,47,
ENME417,Numerical Methods in Engineering,"Recommended: Senior standing.
Restriction: Permission of ENGR-Mechanical Engineering department.
Jointly offered with: ENME745.
Credit only granted for: ENME745, ENME808B, ENME417 or ENME489J.
Formerly: ENME489J.",202208,"Engineering, Mechanical",,1,Johan Larsson,15,7,8,
ENME422,Indoor Environment and Mechanical Systems,"Prerequisite: ENES232 and ENME332.
Jointly offered with: ENME753.
Credit only granted for: ENME422 or ENME753.",202208,"Engineering, Mechanical",,1,Jelena Srebric,25,21,4,
ENME423,Modern Climate Control and Building Energy Design/Analysis,"Prerequisite: ENES232.
Corequisite: ENME332.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,1,Michael Ohadi,35,12,23,
ENME426,Production Management,Credit only granted for: BMGT385 or ENME426.,202208,"Engineering, Mechanical",,1,Jeffrey Herrmann,53,3,50,
ENME430,Fundamentals of Nuclear Reactor Engineering,"Prerequisite: MATH246.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,1,Mahmoud Massoud,40,4,36,
ENME432,Reactor and Radiation Measurements Laboratory,"Prerequisite: ENME430 and MATH246.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,1,Amber Johnson,10,6,4,
ENME440,Applied Machine Learning for Engineering and Design,"Prerequisite: ENME392; or permission of instructor.
Restriction: Permission of ENGR-Mechanical Engineering department.
Jointly offered with: ENME743.
Credit only granted for: ENME440 or ENME743.",202208,"Engineering, Mechanical",,1,Mark Fuge,25,2,23,
ENME441,Mechatronics and the Internet of Things,"Prerequisite: ENME351.
Restriction: Permission of ENGR-Mechanical Engineering department.
Credit only granted for: ENME489B or ENME441.
Formerly: ENME489B.",202208,"Engineering, Mechanical",,1,Don DeVoe,60,0,60,
ENME442,Information Security,"Restriction: Must have Senior standing in engineering; and permission of ENGR-Mechanical Engineering department.
Jointly offered with ENRE684 .
Credit only granted for: ENRE648J, ENME442, ENRE684, or ENPM808E.",202208,"Engineering, Mechanical",,1,Michel Cukier,24,19,5,
ENME444,Assistive Robotics,"Prerequisite: ENME351; and must have completed or be concurrently enrolled in ENME462.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,1,Hugh Bruck,34,3,31,
ENME454,Vehicle Dynamics,"Corequisite: ENME361.
Restriction: Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,1,Vincent Nguyen,66,47,19,
ENME462,"Vibrations, Controls, and Optimization II","Prerequisite: ENME361.
Restriction: Permission of the Mechanical Engineering Department.",202208,"Engineering, Mechanical",,5,Amr Baz; Yancy Diaz-Mercado,204,71,133,
ENME467,Engineering for Social Change,"Restriction: Must not be in Engineering: Mechanical program; and junior standing or higher; and must be in a major in ENGR-A. James Clark School of Engineering.
Cross-listed with: ENES467.
Credit only granted for: ENES467 or ENME467.",202208,"Engineering, Mechanical",,1,Davinder Anand,96,29,67,
ENME470,Finite Element Analysis,Restriction: Senior standing; and permission of ENGR-Mechanical Engineering department.,202208,"Engineering, Mechanical",,1,Peter Chung,48,27,21,
ENME472,Integrated Product and Process Development,"Prerequisite: ENME331, ENME361, ENME351, and ENME371; and must have completed or be concurrently enrolled in ENME332.
Restriction: Permission of the Department of Mechanical Engineering.",202208,"Engineering, Mechanical",,5,Shapour Azarm; Aris Cleanthous; Ratnesh Tiwari; Elisabeth Smela; Miao Yu,150,37,113,
ENME473,Mechanical Design of Electronic Systems,"Design considerations in the packaging of electronic systems. Production of circuit boards and design of electronic assemblies. Vibration, shock, fatigue and thermal considerations.",202208,"Engineering, Mechanical",,1,Abhijit Dasgupta,25,6,19,
ENME480,Introduction to Robotics,"Prerequisite: MATH246 or ENES221; and (CMSC131, ENME202, ENAE202 or ENEE150).
Restriction: Must be in the Robotics and Autonomous Systems minor; or Permission of ENGR-Mechanical Engineering department.",202208,"Engineering, Mechanical",,2,Nikhil Chopra,75,12,63,
ENME488,Special Problems,Limited to mechanical engineering seniors.,202208,"Engineering, Mechanical",,0,,0,0,0,
ENME489,Special Topics in Mechanical Engineering,,202208,"Engineering, Mechanical",,0,,0,0,0,
ENME489B,Special Topics in Mechanical Engineering; Entrepreneurial Design Realization,Prerequisite: ENME 371.,202208,"Engineering, Mechanical",,1,David Bigio,20,15,5,
ENME489C,Special Topics in Mechanical Engineering; Sustainable Energy Conversion and the Environment,,202208,"Engineering, Mechanical",,1,Kurt Reinhard Radermacher,10,5,5,
ENME489F,Special Topics in Mechanical Engineering; Dynamics of Atmospheric Flight,Prerequisite: ENME331.,202208,"Engineering, Mechanical",,1,David Findlay,10,0,10,
ENME489G,Special Topics in Mechanical Engineering; Manufacturing Processes and Design,Prerequisites: ENME382; and permission of department.,202208,"Engineering, Mechanical",,1,Ho Yeung,30,21,9,
ENME489O,Special Topics in Mechanical Engineering; Design for Manufacturing and Assembly,Prerequisite: ENME382. Restriction: permission of department.,202208,"Engineering, Mechanical",,1,Mohammad Fazelpour,40,12,28,
ENME489U,Special Topics in Mechanical Engineering; Fluid Structure Interactions,Prerequisites: ENME 361 and ENME 331.,202208,"Engineering, Mechanical",,1,Eleonora Tubaldi,10,8,2,
ENME489V,Special Topics in Mechanical Engineering; Mechanical Contracting,,202208,"Engineering, Mechanical",,1,Michael Mack,30,16,14,
ENME489X,Special Topics in Mechanical Engineering; Energy Conversion Systems for Sustainability,Prerequisite: ENES232.,202208,"Engineering, Mechanical",,1,Ashwani Gupta,17,14,3,
ENME605,Advanced Systems Control,Prerequisite: ENME462; or permission of instructor.,202208,"Engineering, Mechanical",,1,Hosam Fathy,25,8,17,
