id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
COMM307,Quantitative Methods in Communication,"Prerequisite: COMM130 and COMM304.
Restriction: Must be in the Communication major.
Credit only granted for: COMM400 or COMM307.
Formerly: COMM400.",202408,Communication,Undergrad,2,Soyoung Bae; Yan Qu,60,17,43,0,2024-08-01
COMM311,Peer Consulting in Oral Communication,"Restriction: Permission of Communication department.
Credit only granted for: COMM398C or COMM311.
Formerly: COMM398C.
Additional information: There will be a pre-enrollment interview conducted before students are given permission to enroll in the course. Contact the instructor for details.",202408,Communication,Undergrad,1,Raphael Mazzone,20,2,18,0,2024-08-01
COMM488I,Communication Portfolio Project; Strategic Interviewing for the Career You Want,"This course introduces students to advanced techniques in interviewing for job opportunities and career progression. This online course focuses on the dynamics of the interview process, the communication theories and best practices behind influence and persuasion, and the communication aptitudes and skills that distinguish top candidates.",202408,Communication,Undergrad,1,Fielding Montgomery; Jiawen Doh,50,1,49,0,2024-08-01
COMM652,Contemporary Rhetorical Theory,Formerly: SPCH652.,202408,Communication,Grad,1,Damien Pfister,15,6,9,0,2024-08-01
COMM449N,Special Topics in Digital Communication; Influencer Culture,"Restriction: Must be in Communication program.

Be they either renowned persona such as MrBeast, Emma Chamberlain, Ryan Kaji, and Jeffree Star, or those struggling to get attention online, thecentrality of influencers is unquestionable whenever we examine social media today. This course surveys both the history of the idea of ""influence"" as a cultural and communicative activity, as well as how social media transforms this legacy. Topics addressed will include: ""conspicuous consumption,"" ""opinion leaders,"" and ""influentials"" in twentieth-century marketing; the role of social media platforms in shaping attention and income; the increasing necessity of transforming one's identity into a personal ""brand"" to be consumed by others; fame and celebrity on social media; precarity, burnout, and exhaustion in thename of achieving fame; the production of image versus the ""reality"" behind social media celebrity.",202408,Communication,Undergrad,1,Grant Bollmer,30,0,30,0,2024-08-01
COMM306,Rhetorical Methods in Communication,"Prerequisite: COMM130 and COMM304.
Restriction: Must be in the Communication major.",202408,Communication,Undergrad,1,Carly Woods,30,2,28,0,2024-08-01
COMM351,Public Relations Techniques,"Prerequisite: COMM331.
Restriction: Must be in Communication program.",202408,Communication,Undergrad,2,Saymin Lee,36,4,32,0,2024-08-01
COMM107,Oral Communication: Principles and Practices,"Credit only granted for: COMM107, COMM200, ENES143, INAG110, JOUR130 or THET285.",202408,Communication,Undergrad,98,Emma Newton; Julie Gowin; Paula Nadler; Daniel Foster; Fielding Montgomery; Neha Kamran; Divine Aboagye; Misa Park; Ayodeji Dapherede-Otusanya; Tania Chanda; Anuoluwapo Adesina; Vijaya Bohlmann; Sean Rhodes; Sabeen Sheikh; Stephan Garnier; Raphael Mazzone; Kimberli Munoz; Yuxiao Zhang; Marcus Wu; Seyeon Park; Jim Golden; Yana Crossland-Wilson; Chenchen Wang; Faith Otchere; Ran Ma; Esther Son; Jeremy Grossman; Katie O'Malley; Omoleye Adeyemi; Allison Doherty; Hafiz Ahmad; Jonathan Leach; T.X. Watson; L Gordon; Jeonghyun Kim; Soyoung Bae; Jade Olson; Kate Smitherman; Xinyi Song; Cassondra Pope; Mollie Kaufer; Felicity Dogbatse; Josue Porras-Fernandez,1862,19,1843,7,2024-08-01
COMM296,Deliberative Democracy,"Credit only granted for: HNUH238A, COMM398I (Fall 2022), or COMM296.
Formerly: COMM398I.",202408,Communication,Undergrad,1,Shawn Parry-Giles,50,17,33,0,2024-08-01
COMM449B,Special Topics in Digital Communication; Communication and Social Media,NA,202408,Communication,Undergrad,2,Lamia Zia,60,8,52,0,2024-08-01
COMM799,Master's Thesis Research,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM398Q,Selected Topics in Communication; Social Media Analytics,NA,202408,Communication,Undergrad,1,Adam Nixon,30,20,10,0,2024-08-01
COMM371,Communication and Digital Media,Restriction: Must be in Communication program.,202408,Communication,Undergrad,1,Ilse Genovese,25,3,22,0,2024-08-01
COMM388,Communication Practicum,NA,202408,Communication,Undergrad,0,NA,0,0,0,0,2024-08-01
COMM330,Argumentation and Public Policy,Contemporary theories of argumentation with special emphasis on methods of formulating and critiquing public policy argument.,202408,Communication,Undergrad,3,Janna Soeder,90,17,73,0,2024-08-01
COMM489,Topical Research,NA,202408,Communication,Undergrad,0,NA,0,0,0,0,2024-08-01
COMM889,Doctoral Tutorial in Communication,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM427,Crisis Communication,"Explores theories and research related to communication before, during, and after a crisis. Students examine the fundamentals of organizational communication, crisis management, and strategic and crisis communication planning before examining case studies of a number of real-life crises: organizational crises, natural disasters, accidents, terrorism incidents, health crises, and major crises of credibility.",202408,Communication,Undergrad,2,Jonathan Leach; Saymin Lee,60,5,55,0,2024-08-01
COMM630,Seminar in Public Relations Management,"Credit only granted for: COMM630 or JOUR630.
Formerly: JOUR630.",202408,Communication,Grad,1,Ganga Dhanesh,15,9,6,0,2024-08-01
COMM688,Communication Field Experience,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM372,"Communication, Meaning, and Digital Media",Restriction: Must be in Communication program.,202408,Communication,Undergrad,1,Adam Nixon,25,9,16,0,2024-08-01
COMM201,Introduction to Public Relations,"Prerequisite: Must have completed or be concurrently enrolled in COMM130.
Restriction: Must be in the Communication major.",202408,Communication,Undergrad,1,Yan Qu,75,0,75,0,2024-08-01
COMM305,Qualitative Communication Research Methods,"Prerequisite: COMM130 and COMM304.
Restriction: Must be in the Communication major.",202408,Communication,Undergrad,1,Sahar Khamis,30,3,27,0,2024-08-01
COMM386,Experiential Learning,"Prerequisite: Permission of ARHU-Communication department.
Restriction: Junior standing or higher; and must be in Communication program.",202408,Communication,Undergrad,2,Raimonda Nuredini; Julie Gowin,95,59,36,0,2024-08-01
COMM459H,"Special Topics in Science Communication; Misinformation, Society, and Science Communication","Restricted to students in the Departmental Honors program (Departmental BPO)

This course explores misinformation and its impact on science communication and public attitudes towards science. We will examine how misinformation spreads in our current media environment, how people form attitudes about science, why people believe misinformation and what it means to be misinformed , and the challenges of correcting misinformation especially for new or uncertain areas of science. We will draw on theory and current science examples such as vaccines, nuclear energy, artificial intelligence, and gene editing.",202408,Communication,Undergrad,1,Rebecca Beets,20,14,6,0,2024-08-01
COMM353,New Media Writing for Public Relations,"Prerequisite: Minimum grade of C- in COMM351.
Restriction: Must be in Communication program.
Credit only granted for: COMM352 or COMM353.
Formerly: COMM352.",202408,Communication,Undergrad,2,Viktoriia Savchuk,36,15,21,0,2024-08-01
COMM304,Communication Research Literacy,"Prerequisite: Must have completed the Communication gateway requirements (COMM250; and one of STAT100, BMGT230, EDMS451, CCJS200, PSYC200, or SOCY201; and one of COMM107, COMM200 or COMM230). Must have completed or be concurrently enrolled in COMM130.
Restriction: Must be in the Communication program.",202408,Communication,Undergrad,2,Maggie Williams; Nana Kwame Osei Fordjour,150,21,129,0,2024-08-01
COMM715,Advanced Qualitative Methods in Communication Research,Advanced data analysis of qualitative data in Communication research. In-field research and techniques for analysis of data from in-field work.,202408,Communication,Grad,1,Carina Davies,15,6,9,0,2024-08-01
COMM200,Critical Thinking and Speaking,"Credit only granted for: COMM107, COMM200, ENES143, INAG110, JOUR130, OR THET285.",202408,Communication,Undergrad,8,Rachel Bailey; Jana Sabri; Allison Doherty; Miriam Komuhendo,152,7,145,1,2024-08-01
COMM468G,Seminar in Mediated Communication; Communicating in a Global Society,"Restricted to COMM majors.

Are you eager to explore the world without leaving your classroom? Interested in mastering communication across diverse cultural landscapes? This dynamic class is your gateway to understanding and excelling in communication within varied cultural contexts, equipping you with essential skills for today's globalized environment. Ideal course for students planning to work abroad or in cross-cultural settings within the U.S., this course teaches you how to craft compelling narratives that resonate across cultures. By the end of the course, you will have a profound understanding of global communication and the practical skills to apply this knowledge in real-world situations, making you an invaluable asset in any global communication setting.",202408,Communication,Undergrad,1,Lamia Zia,30,15,15,0,2024-08-01
COMM373,Communication and Digital Visual Narrative,Restriction: Must be in Communication program.,202408,Communication,Undergrad,1,Adam Nixon,25,12,13,0,2024-08-01
COMM324,Communication and Gender,"Explores how communication shapes constructions of gender, sex, sexuality and other identity markers. Topics include issues of oppression, identity, and power and social, political, and economic situations and examines how these issues impact our daily lives.",202408,Communication,Undergrad,6,Crystal Stone; Janna Soeder; Umisha Kc; Kalin Schultz,160,24,136,3,2024-08-01
COMM426,Conflict Management,Recommended: COMM425 and COMM250.,202408,Communication,Undergrad,1,Lauren Edelstein,30,0,30,0,2024-08-01
COMM888,Doctoral Practicum in Communication,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM483,Senior Seminar in Public Relations,"Prerequisite: COMM351; and 1 course from (COMM305, COMM306, COMM307, or COMM400).
Additional information: Students who enrolled after Fall 2020 should not take COMM400 as a prerequisite.",202408,Communication,Undergrad,1,Susan Simon,20,4,16,0,2024-08-01
COMM250,Introduction to Communication Inquiry,"An introduction to the field of communication. Definitions, models, and contexts of communication; rhetorical theory and rhetorical criticism of discourse.",202408,Communication,Undergrad,5,Anita Seate,125,19,106,0,2024-08-01
COMM303,Media Theory,"Prerequisite: COMM130 and COMM250; and one of STAT100, BMGT230, EDMS451, CCJS200, PSYC200, or SOCY201; and one of COMM107, COMM200, or COMM230; and must have completed or be concurrently enrolled in COMM304.
Restriction: Must be in the Communication major.",202408,Communication,Undergrad,2,Lamia Zia; Briana Barner,105,0,105,0,2024-08-01
COMM456,Freedom of Speech & the First Amendment,"Credit only granted for: COMM498Y or COMM456.
Formerly: COMM498Y.",202408,Communication,Undergrad,1,Jade Olson,30,7,23,0,2024-08-01
COMM449G,Special Topics in Digital Communication; Digital Media & Sports Communication,NA,202408,Communication,Undergrad,1,Adam Nixon,25,4,21,0,2024-08-01
COMM899,Doctoral Dissertation Research,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM460,"Public Life in American Communities, 1634-1900",Ways that Americans have used their voice to create public life. Focus is on the diverse social communities that have characterized American life and the place and characteristics of oral discourse in each.,202408,Communication,Undergrad,1,Carly Woods,30,1,29,0,2024-08-01
COMM476,"Language, Communication, and Action",Restriction: Must be in the Communication major.,202408,Communication,Undergrad,2,Brooke Liu,60,11,49,0,2024-08-01
COMM698,Special Problems in Communication,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM230,Argumentation and Debate,"A study of the fundamental principles of reasoning, analysis, and evidence preparation of debate briefs and presentation of standard academic debate.",202408,Communication,Undergrad,2,Sean Rhodes,48,14,34,1,2024-08-01
COMM398U,Selected Topics in Communication; Peer Mentoring in Oral Communication,"Provides training in peer mentoring specifically focusing on communicati ve best practices, the establishment of shared goals, and effectively managing the mentor/mentee relationships.",202408,Communication,Undergrad,1,Raphael Mazzone,12,3,9,0,2024-08-01
COMM288,Communication Internship,NA,202408,Communication,Undergrad,2,Leah Waks; Julie Gowin,40,33,7,0,2024-08-01
COMM898,Pre-Candidacy Research,NA,202408,Communication,Grad,0,NA,0,0,0,0,2024-08-01
COMM449F,Special Topics in Digital Communication; Media Campaign Message Design,"Restriction: Restricted to COMM majors only.

In this project-based course, students will learn about media campaigns by topics and design campaigns using different media platforms.",202408,Communication,Undergrad,1,Soyoung Bae,30,1,29,0,2024-08-01
COMM298M,Selected Topics in Communication; Machine Learning in Language and Art,"Cross-listed with ARHU299M and ENGL289G. Credit only granted for ARHU299M, COMM298M, or ENGL289G.

How do language models like ChatGPT generate essays, poems, and stories? How do machine learning models learn to determine the author of a text, or identify the artist behind a painting? What makes language models like ChatGPT different from image generators like Stable Diffusion? And can language models be used to make music? We will teach you how to build models that read and write in natural languages, what makes those models different from applications of machine learning to visual art and music ,how to use Python for data analysis and statistics, how to visualize data, and how to apply mathematical and statistical knowledge to practical problems in the digital humanities. No background in coding or statistics is required, but students with some programming or statistics experience are also very welcome in the course.",202408,Communication,Undergrad,1,Omar Agha; Sathvik Nair,20,10,10,0,2024-08-01
COMM302,Communication Science Theories,"Prerequisite: COMM130, COMM250; and one of STAT100, BMGT230, EDMS451, CCJS200, PSYC200, or SOCY201; and one of COMM107, COMM200, or COMM230; and must have completed or be concurrently enrolled in COMM304.
Restriction: Must be in the Communication major.
Credit only granted for: COMM302 or COMM402.",202408,Communication,Undergrad,1,Jiyoun Kim,50,21,29,0,2024-08-01
CPET100,"College Park Scholars: Environment, Technology & Economy First-Year Colloquium I","Restriction: Students must be enrolled in the College Park Scholars Environment, Technology & Economy (CPET) program.",202408,"College Park Scholars-Environment, Technology & Economy",Undergrad,1,Dani Moore; Tim Knight,96,22,74,0,2024-08-01
CPET200,"College Park Scholars: Environment, Technology & Economy Second-Year Colloquium","Prerequisite: CPET101.
Restriction: Students must be enrolled in the College Park Scholars Environment, Technology & Economy (CPET) program.",202408,"College Park Scholars-Environment, Technology & Economy",Undergrad,1,Dani Moore; Tim Knight,96,47,49,0,2024-08-01
HLSA899,Doctoral Dissertation Research,NA,202408,Health Services Administration,Grad,0,NA,0,0,0,0,2024-08-01
HLSA765,Dissertation Proposal Development Seminar,"Recommended: Completed all coursework related to one's dissertation topic; and identified in collaboration with one's dissertation advisor a topic area and potential data set.
Restriction: Must be in Health Services Ph.D. (Doctoral) program; or permission of instructor. And must have passed departmental qualifying exam.",202408,Health Services Administration,Grad,1,Jie Chen,15,10,5,1,2024-08-01
HLSA745,Public Health Practice and Management,"Examines the relationship of practice and management in performing essential public health services on local, state and national levels.",202408,Health Services Administration,Grad,1,Portia Buchongo,35,4,31,0,2024-08-01
HLSA786,Capstone Project in Public Health,Prerequisite: Permission of SPHL-Health Services Administration department.,202408,Health Services Administration,Grad,0,NA,0,0,0,0,2024-08-01
HLSA601,Introduction to Health Systems,"An overview of the U.S. health care system using an interdisciplinary perspective. Students will learn about the financing, delivery, and use of healthcare in a historical, economic, and political context. An emphasis will be given to contemporary policy issues and debates, and there will be a focus on inequality within the U.S. health system.",202408,Health Services Administration,Grad,3,Negin Fouladi; Merianne Spencer,130,23,107,1,2024-08-01
HLSA772,Healthcare Leadership and Communications,"Health care administrators rely on transformational leadership skills and insights to help their organizations rise to the social financial, public health, and technological challenges of the future. Students will assess and develop their leadership strengths, apply key leadership communication principles, and critically analyze relevent leadership models, exploring their utility in addressing key leadership issues in health care organizations. An underlying theme will be the identification of core values involved in health care delivery, integration of those values in personal and organizational missions, and effective communication to stakeholders.",202408,Health Services Administration,Grad,2,Sherry Maykrantz,50,11,39,1,2024-08-01
HLSA898,Pre-Candidacy Research,NA,202408,Health Services Administration,Grad,0,NA,0,0,0,0,2024-08-01
HLSA702,Policy and Politics of Health,"Organizational and financial components of the U.S. health care system, including social and political forces that bind the system. Advanced political analysis of the health care system, including key issues and problems.",202408,Health Services Administration,Grad,1,Shurooq Hasan,35,7,28,1,2024-08-01
HLSA688,Independent Study,NA,202408,Health Services Administration,Grad,0,NA,0,0,0,0,2024-08-01
HLSA775,Health Services and Policy Research Methods,Restriction: Must be in a major in SPHL-School of Public Health; or permission of instructor.,202408,Health Services Administration,Grad,1,Dahai Yue,25,0,25,1,2024-08-01
HLSA778,Practical Experience in Public Health,Internship and seminar providing an opportunity to apply previously acquired knowledge and skills in a health or allied health organization. Setting of the internship will depend upon the student's background and career goals.,202408,Health Services Administration,Grad,0,NA,0,0,0,0,2024-08-01
HLSA742,Quantitative Methods in Healthcare Administration,Restriction: Must be in the Master of Health Administration program.,202408,Health Services Administration,Grad,1,Rick Sperling,35,18,17,0,2024-08-01
HLSA484,Redesigning Health Care: Developing a Clinic to Meet Community Needs,"Restriction: Must have completed a minimum of 60 credits.
Additional information: Selected class sessions will be on-site at local organizations such as Mona Clinic in Temple Hills, MD, HAIR Network shops in Hyattsville and the Sarvis Empowerment Cafe in Riverdale. The course also requires off-campus work at nearby locations.",202408,Health Services Administration,Undergrad,1,Stephen Thomas,24,5,19,0,2024-08-01
HLSA611,Introduction to Health Equity,"The emerging field of health equity is concerned with understanding the causes and consequences of social disparities in population health. This course is designed to expose students to the foundational issues in health equity from a variety of perspectives. Through weekly meetings and discussion, students will develop familiarity with the major literature in the field of health equity. The course is divided into three sections: (1) Understanding & Addressing Health Disparities; (2) Disparity Populations; and (3) Solutions in Health Equity. Students will gain understanding of the dimensions and sources of health inequality, including race/ethnicity, socioeconomic status, gender, nativity, and sexual minority status. Current policy debates and recent policy developments related to health equity are also briefly discussed.",202408,Health Services Administration,Grad,1,Maushami DeSoto,25,5,20,1,2024-08-01
HLSA716,Pharmaceutical Policy and Economics,Introduces students to policy issues in the pharmaceutical sector and economic frameworks that may be used to design and evaluate relevant policies.,202408,Health Services Administration,Grad,1,Xuanzi Qin,20,16,4,0,2024-08-01
HLSA720,Health Law and Ethics,"The legal system helps determine the relationships prevailing among individuals, institutions and governments by setting out the rights, duties and powers of the various parties. This course will look at some of the more important concepts the law uses within the context of health services and public health.",202408,Health Services Administration,Grad,1,Nina Omeaku,25,4,21,0,2024-08-01
HLSA799,Master's Thesis Research,NA,202408,Health Services Administration,Grad,0,NA,0,0,0,0,2024-08-01
HLSA300,Introduction to Health Policy and Services,"Prerequisite: Must have completed or be concurrently enrolled in SPHL100 or PHSC300.
Restriction: Must be in Public Health Science program; and must have earned a minimum of 60 credits.
Credit only granted for: SPHL498P or HLSA300.
Formerly: SPHL498P.",202408,Health Services Administration,Undergrad,10,Negin Fouladi; Charmaine Ivey,197,27,170,1,2024-08-01
HLSA750,Healthcare Management Information Systems,"Provides a background and overview of the analysis, design, evaluation, selection, installation, use, and mangement of information systems in health care settings. Students will review the information management function and value of information and the role of information technology in the provision of high quality care and management decision making. Details on computer hardware, software, networking, and telecommunications sufficient for understanding of concepts relevant to health care managers and staff will be addressed.",202408,Health Services Administration,Grad,2,Melvin Seale,55,27,28,1,2024-08-01
HLSA711,Health Economics and Analysis,"Provides an analysis of health and health care services as economic goods. Using microeconomic theories, we will examine the behavior of health care providers, consumers, markets, and firms.",202408,Health Services Administration,Grad,1,Nathan Apathy,20,3,17,1,2024-08-01
HLSA727,Causal Inference in Health Services Research,Prerequisite: HLSA725 or permission of instructor.,202408,Health Services Administration,Grad,1,Michel Boudreaux,20,13,7,1,2024-08-01
HLSA770,Continuous Quality Improvement in Healthcare,"Designed for the health care professional or administrator involved in quality assurance in health care. Course includes historical beginnings, state-of-the-art, voluntary, governmental efforts, and tools to promote quality assurance.",202408,Health Services Administration,Grad,2,Lauren Edelstein; Priscilla Novak,55,31,24,0,2024-08-01
NEUR306,Cellular and Molecular Neuroscience,"Prerequisite: 1 course with a minimum grade of C- from NEUR200, BSCI207 or BSCI330.
Corequisite: Must have completed or be concurrently enrolled in PHYS132 or equivalent course.
Cross-listed with: BSCI353.
Credit only granted for: NEUR306 or BSCI353.",202408,Neuroscience,Undergrad,2,Chan Lin; Daniel Butts,74,7,67,3,2024-08-01
NEUR405,Neuroscience Laboratory,"Prerequisite: NEUR306 or BSCI353; and PHYS132.
Recommended: NEUR305.
Cross-listed with: BSCI455.
Credit only granted for: PSYC401, NEUR405, BSCI455 or BSCI454.",202408,Neuroscience,Undergrad,3,Dawei Han; Hilary Bierman,60,16,44,1,2024-08-01
NEUR479,Advanced Research in Neuroscience,"Prerequisite: Complete at least 3 credits of NEUR379 (or equivalent) with the same faculty member as NEUR479 credit. Recommended: Minimum neuroscience track GPA of 3.0. Restriction: Permission of the Neuroscience Program. Repeatable to 12 credits.

Research and/or integrated reading in neuroscience under the direction and close supervision of a faculty member.",202408,Neuroscience,Undergrad,0,NA,0,0,0,0,2024-08-01
NEUR479H,Advanced Research in Neuroscience,NA,202408,Neuroscience,Undergrad,0,NA,0,0,0,0,2024-08-01
NEUR379,Special Topics: Research in Neuroscience,"Recommended: At least a 3.0 neuroscience track GPA and no records of academic misconduct. Restriction: Permission of Neuroscience Program. Repeatable to 12 credits.

Research and/or integrated reading in a topic related to neuroscience, under the direction and close supervision of a member of the University of Maryland faculty.",202408,Neuroscience,Undergrad,0,NA,0,0,0,0,2024-08-01
NEUR398H,Neuroscience Honors Seminar,"Prerequisite: NEUR200. Corequisite: NEUR379, NEUR479, or equivalent research credit with instructor permission.Restriction: Permission of department. Repeatable to 4 credits.

This seminar provides an opportunity for the honors students to share their research projects and sharpen their communication skills through presentations, discussions, and peer-review thesis writing. Guest speakers will be invited to provide additional information and insights into various topics in professional development practice, graduate school info and application, etc.",202408,Neuroscience,Undergrad,1,Nikolas Francis,15,1,14,0,2024-08-01
NEUR379H,Special Topics: Research in Neuroscience,NA,202408,Neuroscience,Undergrad,0,NA,0,0,0,0,2024-08-01
NEUR200,Introduction to Neuroscience,"Prerequisite: Minimum grade of C- in BSCI170 and BSCI171.
Cross-listed with: PSYC202.
Credit only granted for: PSYC309U, NEUR200, PSYC202 or PSYC301.
Formerly: PSYC309U.",202408,Neuroscience,Undergrad,3,Ana Navarro Cebrian; Evan Hart,225,13,212,1,2024-08-01
NEUR305,Neural Systems and Circuits,Prerequisite: Minimum grade of C- in MATH120 or higher MATH course; and a minimum grade of C- in NEUR200 or BSCI353; or equivalent.,202408,Neuroscience,Undergrad,1,Amanda Chicoli,75,1,74,5,2024-08-01
NEUR329,Instructional Assistance Practicum,"Repeatable to 9 credits. Additional information: Course not acceptable toward major requirements in the Neuroscience.

Students serve as instructional assistants in selected undergraduate neuroscience courses. Roles and responsibilities and pre/co-requisites are determined on a course- specific basis and approved by the Program Curriculum Committee.",202408,Neuroscience,Undergrad,0,NA,0,0,0,0,2024-08-01
HNUH268B,Global Heritage,"What traction does the past have in society today? This course explores globally how the past gains traction in society today and becomes remade in the present. That inquiry will be guided by the idea of heritage, as it mobilizes the past within a broad spectrum of social, political, economic, and environmental issues. We will examine western relationships to the past as intimately tied to property and the drive to plunder, collect, and catalogue. Increasingly, conceptions of heritage include landscapes, as well as intangibles such as music, dance, and folklore. This broad definition honors the diversity of present-day relations to the past, even as it strains heritage management models that are organized around definitions and regulations, and bear the weight of historical injustice. Close examination of heritage at work within global crisis and struggle prompts questions on who owns the past, and who owns up to it. What do we owe the past, and will we be good ancestors to the future?",202408,University Honors,Undergrad,2,Kathryn Lafrenz Samuels,20,5,15,0,2024-08-01
HNUH249P,National Security: US Foreign Policy,"Credit only granted for: HNUH249P or HONR269T.
Formerly: HONR269T.",202408,University Honors,Undergrad,1,Temim Nusraty,20,11,9,0,2024-08-01
HNUH379T,"Strategic Thinking, AI, and Innovation Power","Restriction: Must be in the UMD Fellows Program; and Permission of Department.
Cross-listed with: FGSM375.",202408,University Honors,Undergrad,1,Paul Maykish,23,3,20,0,2024-08-01
HNUH268W,"Where the Waters Blend: Contemporary Indigenous Perspectives on History, Traditions, and Modern Issues","In this unique cultural and personal learning experience, students will explore the history, traditions, and contemporary issues faced by Maryland's Indigenous people. The experiential work of the course asks students to consider how the past matters, particularly when it is embodied in the land they live on, and their present obligations to it. On-campus and place-based learning, focused on the precolonial and colonial histories of Maryland's Indigenous people, and their contemporary issues create opportunities for students to reflect upon and interrogate their understanding of Maryland's past, present, and future. Students will emerge from this course with a greater understanding of the Maryland's Indigenous people and an increased capacity to challenge colonial and postcolonial paradigms that marginalize the Indigenous people in our region, nation, and across the globe.",202408,University Honors,Undergrad,1,Angela Stoltz; Tiara Thomas,20,2,18,0,2024-08-01
HNUH318T,Political Engagement and Advocacy,"Restriction: Must be in the Federal Fellows Program; and permission of instructor.
Cross-listed with: FGSM310.
Credit only granted for: HNUH318T or FGSM310.",202408,University Honors,Undergrad,1,Peter Owen,24,5,19,0,2024-08-01
HNUH248C,The Societal Impact of Artificial Intelligence,"How will AI change society? AI is changing not only business, but the nature of society itself. This course investigates the nature of those changes and forecasts their future development. With a focus on the implications to business, including the nature of human jobs as AI does an increasing amount of work, students will debate the implications of AI through a variety of lenses. From definitions of consciousness and the potential for robots to claim rights to the gender implications of AI, we will explore its philosophical and political implications. As AI is also capital, we will interrogate what the advance of AI means to capitalists and for labor. Finally, we will enter the debate around whether AI will require more than machine learning to approximate general intelligence and whether it can truly be creative. Through the exploration of the unprecedented pitfalls and opportunities that AI represents, students will learn how best to cope with a world that is dependent on AI.",202408,University Honors,Undergrad,1,Roland Rust,60,1,59,0,2024-08-01
HNUH300,Vantage Point Seminar,Goal-setting and project-design seminar required of all UH students and taken in the second semester of the sophomore year or the first semester of the junior year.,202408,University Honors,Undergrad,8,Daniel Zipp; Jordan Johnson; Rebecca Jones; Ingrid Satelmajer; Robert Graham; Brynne McBryde; K Lieder,160,17,143,0,2024-08-01
HNUH248O,We the Artificial People: How AI has Reshaped Politics,"Artificial intelligence (AI) has had profound impacts on the modern political landscape, in the US and abroad. From political campaigns powered by AI-driven audience microtargeting to AI-powered bots that influence public discourse to animosity incentivized by algorithmic content curation, AI has changed how politicians engage with the public, revealed new societal vulnerabilities, and exacerbated longstanding social ills. At the same time, these technologies empower new voices and engagement in political processes. This course encourages the critical evaluation of how AI has impacted political behavior and opened new threats like foreign electoral inference, disinformation, and manipulation through deep-fakes and generative language models. Through an exploration of key dimensions and challenges around the use of AI in political processes and methods to cope with these challenges, students will debate AI governance and frameworks for ethical, fair, transparent, and accountable AI.",202408,University Honors,Undergrad,1,Cody Buntain,20,6,14,0,2024-08-01
HNUH100,Gateway Seminar,First-semester orientation and exploration seminar required of all UH students.,202408,University Honors,Undergrad,25,Nicole McConico; Christine Jones; Leigha McReynolds; James LaChance; Max Barnewitz,480,17,463,0,2024-08-01
HNUH359T,U.S. Intelligence and Policymaking,"Restriction: Must be in the Global Fellows Program; and Permission of Department.
Cross-listed with: FGSM355.
Credit only granted for: HNUH359T or FGSM355.",202408,University Honors,Undergrad,1,William Usher; Bruce Parsell,23,2,21,0,2024-08-01
HNUH269P,Building Community: How to Make Friends,"Credit only granted for: HNUH248U or HNUH269P.
Formerly: HNUH248U.",202408,University Honors,Undergrad,1,Marisa Franco,20,0,20,0,2024-08-01
HNUH288B,"Race, Reproduction and Rights","Can humanity thrive without ensuring reproductive freedom? The 2022 US Supreme Court decision that the right to an abortion is unconstitutional has generated impassioned debate about women's rights and access to reproductive health care in the US and globally. This debate opens space to think beyond ""pro-choice or pro-life"" polarization and create conditions that promote equity, respect for rights, and a healthy society. These conditions would need to address injustices such as the racism, gender inequalities, marginalization, and colonization that produce disparities in reproductive health care and jeopardize the well-being of individuals, families, communities, and countries. Who controls the bodies of marginalized women and men? What is the meaning of reproductive rights for people who have little power? This course challenges students to bring together multiple disciplines, become critical data consumers, and develop innovative ways to use this knowledge to influence policy.",202408,University Honors,Undergrad,1,Sangeetha Madhavan,60,34,26,0,2024-08-01
HNUH288W,Over My Dead Body: Law and the Ethics of Healthcare,"In real time during the pandemic, we had a front-row seat to how much global healthcare can be a function not of the law but of human action. From how to prioritize populations for vaccines to individual decisions about masks, we were plunged into an almost daily discussion of the values and moral principles that guide nations and people in making choices about healthcare. This class invites students to explore their sense of right and wrong in the public healthcare debate. We will look at traditional issues such as legal paternalism, informed consent, and governmental distrust. And we will take up pressing current issues like abortion's impact on identity/privacy, disparities in marginalized communities, and biometric technologies. Students will acquire the tools to think critically think about these important issues of fairness and what our current practices reveal about society's values.",202408,University Honors,Undergrad,1,Kerry Tripp,20,3,17,0,2024-08-01
HNUH338T,Homeland and National Security Policy,"Restriction: Must be in the Federal Fellows Program; and permission of instructor.
Cross-listed with: FGSM330.
Credit only granted for: UNIV348T, HNUH338T or FGSM330.
Formerly: UNIV348T.",202408,University Honors,Undergrad,1,Andrew Fausett; Casie Antalis,23,0,23,0,2024-08-01
HNUH378T,"Science Diplomacy: Foreign Policy & Science, Technology, and Innovation","Restriction: Must be in the Global Fellows Program; and permission of instructor.
Cross-listed with: FGSM370.
Credit only granted for: UNIV389F, HNUH378T or FGSM370.
Formerly: UNIV389F.",202408,University Honors,Undergrad,1,Jonathan Margolis; Jeffrey Haeni,24,6,18,0,2024-08-01
